Time	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11
24.9575	1842	12439	41994	33281	15784	8226	8362	7260	7211	19158
25.013333333333332	1865	12210	42814	32368	14030	9441	9125	7285	6912	19820
25.069166666666668	1839	12274	42245	32643	15454	8816	7918	7228	6299	19401
25.125	1847	12638	42524	32762	15322	10039	8077	6715	6219	20240
25.180833333333332	1797	12523	41942	33421	15227	9309	8281	6999	7309	21383
25.236666666666668	1832	12563	42810	35575	15159	8777	8686	7385	6942	21054
25.2925	1846	12593	43816	36228	16043	9624	8131	6697	7426	21715
25.348333333333333	1853	12768	43987	36160	15589	9632	9366	7184	7519	21963
25.404166666666665	1846	13429	44853	37212	16516	9325	9324	7716	7836	21894
25.46	1827	13229	45259	39684	15803	9230	9784	6667	6917	21875
25.515833333333333	1850	13956	46525	37104	15957	9608	8912	6913	7294	22394
25.571666666666665	1780	13710	45920	40412	17040	9316	8905	7878	6470	21709
25.6275	1869	13909	48049	37234	16988	9195	8266	7177	6889	22340
25.683333333333334	1823	13375	45352	39739	17920	9414	9057	7276	7491	22758
25.739166666666666	1811	13747	46058	39090	15761	9657	8515	7756	7381	23540
25.795	1848	13678	47417	38954	16341	10341	9650	8275	8382	23539
25.850833333333334	1836	13622	46737	42222	16465	9145	9193	7435	6390	23689
25.906666666666666	1841	13461	46097	39260	15955	10303	9081	7257	7250	25790
25.9625	1859	13407	47893	43259	16682	9314	8985	8080	7519	24062
26.018333333333334	1831	13421	46840	40187	17514	10662	9423	7331	7474	24933
26.074166666666667	1860	13481	48489	42931	16222	9215	9232	7626	7244	25387
26.13	1854	13933	46897	43416	17033	9200	10129	8277	8161	25087
26.185833333333335	1814	13308	46236	42053	16566	10524	8943	8271	7339	25431
26.241666666666667	1829	13186	50251	43893	17061	8518	9629	8130	7585	26362
26.2975	1896	13797	51134	41866	16941	10843	9980	8038	7451	25451
26.35333333333333	1829	13903	50587	43751	18146	9386	9042	8173	7549	25555
26.409166666666668	1827	13955	50806	42096	16309	10696	9914	7858	7534	27801
26.465	1841	13747	50520	46051	16529	10690	9320	8498	7605	26797
26.520833333333332	1844	13799	52086	45255	15484	9829	9833	8197	6947	27284
26.576666666666668	1829	13971	53524	46142	16989	9310	9218	7904	7971	28710
26.6325	1820	14234	51009	46828	16439	9984	8661	7449	8388	27044
26.688333333333333	1817	14478	52458	46723	16576	10359	8717	7952	8504	27677
26.74416666666667	1839	14386	51886	46456	17152	10618	9994	7181	7798	28337
26.8	1781	14292	52289	47184	17646	10851	9483	8137	7659	27754
26.855833333333333	1800	14358	50810	47856	16741	9567	10151	7543	8391	27766
26.911666666666665	1812	14092	53083	46336	15954	11201	9321	8433	8387	28599
26.9675	1842	14419	53772	49643	17344	10255	9508	7937	7893	27706
27.023333333333333	1814	14476	52776	48315	17014	10672	9390	8363	7840	29518
27.079166666666666	1850	14420	53395	47729	17417	10760	10717	7986	8566	28891
27.135	1842	14123	54211	48608	17722	10936	9692	8213	7828	29324
27.190833333333334	1852	14050	55317	49081	17770	10482	9128	7905	7785	31439
27.246666666666666	1827	14420	55966	50920	17445	10364	10676	8492	8181	30247
27.3025	1852	14305	53869	48317	18723	10870	9936	8012	8458	30525
27.358333333333334	1821	14659	53915	52306	18965	11099	10229	8670	8428	30663
27.414166666666667	1826	15246	54841	50093	18647	11282	10774	8931	8844	29410
27.47	1861	14901	57206	49819	19088	10051	10511	8805	9260	29541
27.525833333333335	1824	14274	57099	50891	17385	10810	9443	8990	7716	30627
27.581666666666667	1819	15108	53561	51627	20202	11080	10872	8159	8453	31745
27.6375	1843	14588	53387	51692	20147	11816	11731	8333	7972	30100
27.69333333333333	1828	14782	56069	52026	19623	11677	10939	8924	8345	31039
27.749166666666667	1831	15044	56257	53303	19090	10591	11092	8378	8509	31043
27.805	1815	15433	55108	52485	20134	12008	10940	7627	7616	31102
27.860833333333332	1859	15619	55184	53404	21145	10781	9973	7734	9066	32902
27.916666666666668	1796	15323	56108	56207	20472	11496	12235	8807	8487	31411
27.9725	1824	15366	55403	53264	20364	11027	10949	9014	8612	32024
28.028333333333332	1847	15624	53648	57596	21050	11358	11376	8693	8580	34511
28.08416666666667	1853	15052	56318	54190	21689	10973	10609	9211	8834	32126
28.14	1847	15217	56416	54535	21004	12843	10790	8747	9520	33998
28.195833333333333	1854	15710	58072	57231	21152	11596	11350	8790	9063	33409
28.251666666666665	1844	15074	58651	53644	22297	11099	10646	8097	8053	32408
28.3075	1834	15736	56623	55852	22517	11687	10540	7882	10719	33071
28.363333333333333	1835	15475	60028	56476	22244	11488	12758	9469	10375	33906
28.419166666666666	1817	15944	59168	56292	22854	12640	13032	8774	9693	32434
28.475	1858	15134	59402	59244	22911	11521	12025	9327	9692	34626
28.530833333333334	1843	16340	57962	56526	22978	12087	12473	9298	10776	34147
28.586666666666666	1815	16331	58408	56811	24502	9935	12320	8917	9607	34138
28.6425	1835	15856	57148	57247	24149	11267	12987	9200	8907	36991
28.698333333333334	1810	15939	59302	55798	24990	12306	12515	8499	10107	36063
28.754166666666666	1815	15687	59219	57659	25971	12406	11567	9153	11351	34494
28.81	1854	16139	60937	58383	26534	12504	12316	9099	10164	34646
28.865833333333335	1853	15895	60377	56440	27017	12046	13272	9409	10316	35830
28.921666666666667	1826	15714	58976	57174	25593	12396	12439	9530	10115	35946
28.9775	1825	16539	57640	58818	27561	13307	12243	8818	11087	35582
29.033333333333335	1866	17300	62257	58753	27254	13470	12582	9885	10048	36556
29.089166666666667	1828	15985	61315	59554	28636	12250	12337	8181	10325	35314
29.145	1819	16473	58450	59662	28682	13327	13568	9154	10622	35989
29.200833333333332	1838	16595	61857	59253	29268	13172	12010	9306	11009	37481
29.256666666666668	1833	16426	60124	57847	30232	13335	12888	9263	10918	36398
29.3125	1826	16092	60724	59601	29291	14128	12873	8966	11676	37494
29.368333333333332	1802	16487	61571	61165	29479	14036	12714	10090	11909	37067
29.424166666666668	1864	16515	62338	60059	30818	13509	13288	9483	9814	37498
29.48	1867	16201	60341	61467	32331	13538	13166	8498	11176	38808
29.535833333333333	1831	17226	58869	59816	33796	13279	13475	8999	12802	36129
29.591666666666665	1819	16111	59317	60300	34726	14133	12852	9654	11660	38976
29.6475	1859	16978	61519	62487	33475	13120	12976	8155	10621	40710
29.703333333333333	1833	15681	63048	62628	33568	13831	13497	8558	12547	38669
29.759166666666665	1826	17363	62875	60524	33605	13501	14041	9447	11234	39438
29.815	1829	16702	62514	61563	33970	13820	13284	10508	13191	39581
29.870833333333334	1848	16965	62646	61755	34560	13638	12546	9429	12699	39689
29.926666666666666	1816	16707	63990	64176	34248	14725	13698	9035	11623	40166
29.9825	1856	17034	64921	61558	37079	14249	14308	9693	12643	39054
30.038333333333334	1824	17879	62037	63674	37472	13301	14683	8833	13109	40739
30.094166666666666	1838	17130	62956	64394	36645	13776	14582	10540	13370	39440
30.15	1861	16890	62214	65049	38475	14036	15053	9593	14701	40433
30.205833333333334	1846	17526	62996	63709	38673	14289	15671	8929	14220	39712
30.261666666666667	1839	16999	63138	63275	38885	14119	16341	9194	13153	40686
30.3175	1831	16827	61558	65538	40308	13722	15707	9050	13413	40810
30.373333333333335	1843	17163	62402	64959	40902	16205	16324	9181	14057	43587
30.429166666666667	1853	17271	65601	65874	39769	14948	16675	9917	14877	43471
30.485	1850	17619	65677	66204	40225	15698	15517	9393	15638	41790
30.54083333333333	1847	17121	64602	63752	43323	15532	16048	10123	14790	43964
30.596666666666668	1866	17164	66017	65320	41673	15599	17567	10456	14232	44257
30.6525	1827	17309	67929	66075	42100	15698	18742	9828	14903	42809
30.708333333333332	1841	17960	66174	64840	42386	15363	17663	9950	16059	43868
30.764166666666668	1855	18029	65216	68434	44285	15504	17768	10163	15675	44012
30.82	1857	18398	66573	67157	44665	16902	17888	9276	14776	45004
30.875833333333333	1869	17730	64523	66678	45010	16842	18433	9864	16431	44105
30.93166666666667	1813	17522	63901	67466	44731	17692	18790	10079	16147	43588
30.9875	1863	17924	64967	69583	46212	17988	18928	9813	16379	46937
31.043333333333333	1832	17977	66321	69445	46584	17090	18999	9878	16047	45860
31.099166666666665	1851	18681	66367	70217	46169	18231	19491	10982	17181	44696
31.155	1820	18538	68192	68110	46993	17362	18860	10223	16355	46928
31.210833333333333	1864	18356	67655	68040	48069	18157	20263	10316	16822	46277
31.266666666666666	1832	18338	68868	69838	48156	18193	20692	11456	17533	46463
31.3225	1867	18185	67927	69422	49104	19254	20352	11052	17875	45764
31.378333333333334	1884	17499	65600	71833	49581	19065	21559	11452	17547	44979
31.434166666666666	1861	18698	67477	67574	50487	18940	20274	10704	18241	45832
31.49	1875	18559	67169	71043	50310	18758	21137	11157	17471	45488
31.545833333333334	1855	19190	66351	71000	51160	20946	22126	10811	18740	48548
31.601666666666667	1870	18181	69068	72749	50912	19484	22202	10632	19158	48680
31.6575	1824	18972	68121	70775	52400	20403	22260	10735	19461	47964
31.713333333333335	1830	18023	68388	69884	51461	20660	22930	11945	18560	48877
31.769166666666667	1858	19388	69376	73784	53561	21181	23005	10454	19867	47972
31.825	1853	18502	68218	73498	53545	21305	23089	10325	20023	49841
31.88083333333333	1855	18919	69512	70812	54882	21549	23667	10384	20635	49107
31.936666666666667	1797	19026	70646	72213	55261	21395	25167	11513	20628	47722
31.9925	1813	18259	72017	71793	54511	22420	24707	10374	20598	50868
32.04833333333333	1859	18557	73638	74501	54840	22489	25347	10504	20682	51725
32.104166666666664	1812	18766	72012	73363	55196	22958	24848	10528	20853	51200
32.16	1842	18722	72206	73111	56607	22518	26778	10666	21002	52928
32.215833333333336	1863	19656	74739	72715	56778	23561	25932	10096	22929	51485
32.27166666666667	1847	19259	69975	74957	57137	22638	26126	11691	20497	48769
32.3275	1828	19147	69532	74073	57158	23348	27292	11090	22149	52995
32.38333333333333	1856	20238	71749	73621	58272	24968	26744	11839	21646	51732
32.439166666666665	1859	18857	72642	74293	59241	25142	27794	10181	22702	51207
32.495	1839	19604	72412	72426	58019	25723	28768	11320	22484	51027
32.55083333333334	1838	20040	73354	74404	59011	24509	28725	10914	23879	52378
32.60666666666667	1856	19552	69056	74586	60037	25543	29275	11846	23858	48201
32.6625	1855	19598	69528	74330	58931	26534	29599	11325	25351	50263
32.718333333333334	1857	19437	71060	75146	58686	26797	29925	11914	25145	52059
32.774166666666666	1834	20296	72227	76393	61232	26554	28925	10707	24490	50546
32.83	1814	19558	72607	76943	60721	26510	30920	11159	25346	52541
32.88583333333333	1862	19811	73369	74918	61929	28431	30708	11439	26050	53250
32.94166666666667	1844	19549	74573	74373	61608	26140	30819	12523	25613	53730
32.9975	1884	20774	74565	78313	59998	27682	31479	10966	26378	51734
33.053333333333335	1872	19212	72366	78215	60996	27384	31944	11339	25730	55284
33.10916666666667	1852	20365	74496	75851	60118	29454	30814	11035	26498	53917
33.165	1861	19881	73572	77271	63420	28365	32927	12458	27452	54301
33.22083333333333	1843	19891	73134	79305	62499	30888	32446	11775	27233	52434
33.276666666666664	1869	21493	74037	80271	65332	29680	32278	12434	28202	54978
33.3325	1839	19467	74848	77191	63122	29196	33587	12063	26461	53135
33.388333333333335	1879	20757	74191	79614	62798	30210	33692	12990	26675	55197
33.44416666666667	1855	20010	75089	79626	65665	30488	34086	11879	27951	54565
33.5	1823	20628	76045	78773	63188	30048	33746	12784	28279	55271
33.55583333333333	1859	20613	73208	76798	65212	30374	35416	12195	28269	56828
33.611666666666665	1853	20868	75533	78108	66605	30135	35171	12153	27892	55808
33.6675	1838	21128	75485	81616	65016	31703	36161	10676	29722	54893
33.723333333333336	1834	20728	73425	79808	65061	31430	36215	12156	28359	57854
33.77916666666667	1849	20802	70990	80846	65424	32312	36060	13513	29286	57872
33.835	1848	21295	73862	81804	66451	33161	35762	12007	29801	53751
33.89083333333333	1821	20725	75701	79300	66911	33019	36699	10749	29385	55051
33.946666666666665	1852	20298	76628	80212	66379	32682	35620	11935	29335	56316
34.0025	1843	21471	75825	80770	65768	33895	37156	12624	29891	56481
34.05833333333333	1860	20773	77316	82243	66776	34158	37001	11894	30993	55152
34.11416666666667	1862	21075	73390	81971	68257	35437	37951	12288	30196	56085
34.17	1832	21150	75387	81612	67590	35172	38110	12659	31343	56748
34.225833333333334	1800	21231	77322	82241	69120	35518	38665	12063	31805	55522
34.281666666666666	1849	21064	77403	78281	65960	35485	38734	14413	30972	56564
34.3375	1874	21418	74524	80520	67852	35077	39203	13037	32847	57914
34.39333333333333	1851	21720	77123	81579	68113	35761	38858	13557	32600	58192
34.44916666666666	1853	21189	77751	81695	68026	36318	39222	12700	31866	56078
34.505	1852	21892	77823	82364	67577	36957	41078	12748	33704	59842
34.560833333333335	1861	22791	77888	83330	69431	37908	40020	13894	32855	57669
34.61666666666667	1859	21408	75494	82350	71592	38784	41189	12643	33313	58909
34.6725	1858	21649	74933	81267	69633	39285	41725	12997	31985	60106
34.72833333333333	1815	21802	76781	81540	69413	38491	43385	13740	32426	61132
34.784166666666664	1833	22286	77393	81973	69308	38816	39980	13227	32634	59233
34.84	1841	21978	75160	82257	69540	37997	42827	12589	33645	57490
34.895833333333336	1836	21101	77740	82764	69834	39325	41959	14919	35210	60793
34.95166666666667	1842	22543	76986	82501	69629	39485	42683	13748	33978	62155
35.0075	1831	21769	78357	80988	71900	39928	41989	13698	34805	57985
35.06333333333333	1826	22512	79381	83293	72116	40564	43274	15348	35174	59238
35.119166666666665	1864	21093	77128	83506	70790	41147	42565	14659	34554	61142
35.175	1842	21826	78011	81517	71796	41549	43966	13875	34338	58246
35.23083333333334	1889	21944	77704	83001	72151	42271	43141	13826	35028	58991
35.28666666666667	1810	22753	78772	81743	70375	41351	43733	14543	35385	57885
35.3425	1831	22880	79587	83654	71745	43175	45027	15487	35195	59480
35.39833333333333	1890	22829	77883	85179	70977	42520	45319	15149	36313	62355
35.454166666666666	1867	22580	77868	80359	72326	44119	45834	15003	36692	61481
35.51	1848	22883	77710	83246	71253	43279	45446	14608	37193	63972
35.56583333333333	1878	23358	77205	83925	72264	43577	43772	14603	36976	62641
35.62166666666667	1858	22445	78282	84142	71319	45311	46763	14797	37053	58663
35.6775	1801	22972	78213	81843	72726	44589	46219	15168	38888	60642
35.733333333333334	1863	23075	81376	80815	74123	46239	47208	14659	37200	60319
35.78916666666667	1869	22416	78585	82834	73175	46787	47236	15544	37782	59263
35.845	1867	23157	80593	86319	72853	45415	47078	16345	38023	61400
35.90083333333333	1829	23037	80470	84295	73260	46306	48034	15168	38914	60142
35.95666666666666	1856	23628	81482	83438	72802	46631	48238	13851	37087	59557
36.0125	1888	23181	78316	79031	71679	47655	48561	12801	38855	62403
36.068333333333335	1865	23582	80813	83885	73414	46558	48959	13212	40304	61135
36.12416666666667	1869	24854	78589	83635	72686	48316	49338	15622	38375	60399
36.18	1873	24763	80986	83434	73028	48086	48405	14764	39440	63823
36.23583333333333	1853	23827	81906	87879	74219	49513	48242	13846	39263	61817
36.291666666666664	1840	23836	82692	84641	72845	48939	48986	15047	39115	63727
36.3475	1861	23152	81959	84382	74046	48709	48800	15345	40166	64423
36.403333333333336	1866	24057	81988	82975	75924	50288	50386	17187	40954	62042
36.45916666666667	1859	22879	81773	82285	75404	49249	51248	16128	40830	62357
36.515	1864	24162	81884	83977	77095	50268	52562	15015	41389	62240
36.57083333333333	1854	23916	82639	86715	76062	50643	52086	14323	40384	61045
36.626666666666665	1850	24073	82507	87518	77329	52054	51725	15431	42025	60753
36.6825	1917	24061	82214	87086	75213	52996	50872	14999	41706	64548
36.73833333333334	1842	23633	80146	86125	74650	52208	53600	15194	42715	62470
36.79416666666667	1873	24714	84855	82776	73699	54498	53442	16848	41443	61227
36.85	1849	23907	83701	83543	76397	54705	54136	16463	42574	61653
36.905833333333334	1854	24367	82988	86031	73297	53624	53501	16641	41960	62008
36.961666666666666	1861	23350	82728	86578	72919	53420	53957	16441	42678	61895
37.0175	1852	25578	84128	87032	74667	54890	55246	16930	41039	60120
37.07333333333333	1851	23489	85414	85214	75109	55921	54040	17637	44363	62003
37.12916666666667	1841	23852	85662	85937	77022	54436	54394	16507	44538	61936
37.185	1872	24538	85272	83260	77416	56356	53322	18005	45599	62420
37.240833333333335	1842	24732	83992	84043	77452	56484	56540	16064	43458	60545
37.29666666666667	1846	25273	85334	83704	77305	58342	54714	16750	43006	61972
37.3525	1866	25045	83924	85381	77126	58064	54654	17506	44415	62242
37.40833333333333	1843	24904	85910	87551	76575	58035	55535	17206	43471	63763
37.464166666666664	1872	23872	85573	85592	76369	59657	55581	16949	44387	63602
37.52	1836	24416	84727	87065	76129	57894	56209	17697	44816	63433
37.575833333333335	1851	24898	85925	85406	76319	58578	56805	19641	43975	64569
37.63166666666667	1874	25429	84782	85267	76082	59193	56167	15976	45578	61853
37.6875	1814	25518	85753	87177	75816	60018	56318	19338	45640	64681
37.74333333333333	1869	26372	84235	84612	77141	59750	57417	18352	45583	63397
37.799166666666665	1872	26429	85342	86938	75975	62509	56122	18408	44408	64846
37.855	1825	25611	86980	86243	77713	61617	58679	18273	46833	68199
37.910833333333336	1850	25700	84610	84765	77167	60511	57835	17999	46997	63514
37.96666666666667	1862	24424	84903	84079	77564	60591	57821	18360	45435	61676
38.0225	1833	25923	83870	85426	78592	61362	56753	19207	46018	61577
38.07833333333333	1838	25270	85865	84237	78392	62598	58887	20678	47798	65855
38.134166666666665	1852	25495	84842	84018	78601	61799	59412	19871	46610	65829
38.19	1863	25870	88263	82169	78869	62105	59242	21450	48108	64976
38.24583333333333	1838	25399	89402	86309	78543	63422	60181	19951	46398	65667
38.30166666666667	1856	25682	90570	86785	79968	63122	59703	20263	47932	64502
38.3575	1864	26657	89680	85862	77463	64595	59673	22536	48403	61468
38.413333333333334	1830	26377	88848	87149	77652	62511	60322	22790	47666	62204
38.469166666666666	1849	26352	88274	86330	76913	62821	59995	23222	47821	64530
38.525	1842	26373	89235	86955	79998	64125	60681	22695	49232	66638
38.58083333333333	1882	27297	87674	85927	78342	64583	60318	23634	47515	63859
38.63666666666666	1846	26187	86931	84780	77049	63916	59824	23002	49438	62910
38.6925	1841	26573	89208	85547	77715	65601	62166	22738	48407	63040
38.748333333333335	1830	25005	87299	87648	79976	65922	60839	22435	50152	65660
38.80416666666667	1882	27566	87125	85308	76383	65041	61135	23368	48687	63174
38.86	1860	25231	86765	87068	78978	63947	61305	23767	50422	64917
38.91583333333333	1844	27822	87701	85088	79242	64649	63440	24863	49765	64937
38.971666666666664	1828	27343	87371	86976	80053	65044	63368	24723	49444	66239
39.0275	1812	25419	88116	87545	78893	64481	62146	25278	50996	63104
39.083333333333336	1879	26246	90016	85069	80583	64877	62560	25875	51031	65179
39.13916666666667	1843	26858	87405	85311	79486	65434	62382	26221	50740	63316
39.195	1882	26582	91158	85355	79199	66502	61974	26103	50845	64845
39.25083333333333	1855	25414	86966	87159	82301	67063	62168	27012	52068	64853
39.306666666666665	1874	25020	92400	89063	80196	66796	62918	26028	53014	65654
39.3625	1861	28030	92614	86338	81405	66199	63357	24566	52016	65985
39.41833333333334	1857	25977	91620	89375	78466	66386	63885	26546	52413	62980
39.47416666666667	1863	28144	88836	88681	80607	68447	62551	27557	51347	64182
39.53	1841	27078	90477	83520	78231	67983	64612	27094	52968	65286
39.58583333333333	1881	28679	90061	88718	78719	68076	64694	26527	53161	65231
39.641666666666666	1841	27613	90960	86382	81766	67760	63585	27125	52871	64771
39.6975	1836	27643	90786	87434	78991	68565	64382	27479	52975	63991
39.75333333333333	1858	27977	88404	87380	81678	68529	65395	30099	52246	64360
39.80916666666667	1839	28260	90673	91920	78287	70279	63981	29217	52353	63324
39.865	1836	26498	93115	87585	80847	68447	65409	29169	54573	66429
39.920833333333334	1878	27905	91817	86394	79852	69188	66216	28818	52900	64642
39.97666666666667	1867	27834	92762	90239	80105	68509	64811	29700	53321	66144
40.0325	1871	28662	92600	88742	80521	69353	66611	28503	52992	62779
40.08833333333333	1830	27986	94173	88091	80759	69317	65831	30545	52405	63871
40.14416666666666	1866	28575	91863	89206	80483	68668	65212	30228	52800	68022
40.2	1863	27697	90682	86725	81616	66596	64859	28782	54415	64102
40.255833333333335	1864	27338	91588	84901	81289	69207	67358	31829	54028	64575
40.31166666666667	1855	28052	98514	90695	80476	70790	67001	30393	53586	66463
40.3675	1876	28587	95059	88491	81602	68962	66819	31405	55096	66390
40.42333333333333	1858	28645	93588	84675	82219	69588	66897	29720	56174	67547
40.479166666666664	1862	28796	92459	89716	82248	69872	66955	32188	55003	64589
40.535	1865	28039	94648	88495	79940	71039	67045	30020	53977	67812
40.590833333333336	1856	29500	94714	88712	82789	70791	67465	32160	54838	63298
40.64666666666667	1860	28356	96012	88582	81726	71656	67179	33201	55732	63160
40.7025	1804	27536	95868	88433	82349	69209	67670	35044	56028	65375
40.75833333333333	1870	28292	96450	87921	82716	69775	68740	34507	55988	64450
40.814166666666665	1849	28342	91458	87112	81329	71533	66929	32323	55841	65185
40.87	1845	29584	92512	88404	81172	71576	69380	34012	55359	67030
40.92583333333334	1892	28570	93384	88174	81665	71633	68196	33846	57813	67602
40.98166666666667	1873	28327	93005	87603	81590	71942	69262	34450	58536	65092
41.0375	1843	29097	90642	89478	81307	70259	67536	34484	56855	64361
41.093333333333334	1859	29307	92058	91081	81847	72165	67657	34567	57106	66427
41.149166666666666	1861	29323	95970	90153	81541	71376	68535	34056	57119	64161
41.205	1870	28618	92448	89851	81007	71857	69140	36689	58343	68632
41.26083333333333	1874	28485	90970	90236	82573	73485	68587	35477	57926	66353
41.31666666666667	1865	28828	93893	88026	81743	73783	67513	35922	59303	64540
41.3725	1870	27191	91008	87630	81465	72305	68888	36115	59482	63543
41.428333333333335	1867	28450	94103	87628	82912	75241	68175	36629	58947	64962
41.48416666666667	1836	28815	96006	85852	81937	71614	70122	37354	56319	64301
41.54	1857	29031	94997	89505	83362	73508	69408	36190	57162	65523
41.59583333333333	1877	28116	93799	90540	83925	74137	68957	37966	58107	68360
41.651666666666664	1847	28361	96896	88754	82341	72742	69698	37565	56913	64565
41.7075	1848	29251	97542	85325	84029	72916	69412	36983	59015	66337
41.763333333333335	1847	30089	94909	89457	81449	73866	68658	37211	59209	63945
41.81916666666667	1896	29719	94522	89635	84017	73690	70492	38574	59318	67469
41.875	1868	30041	94468	88313	84043	73049	69509	39962	58532	67591
41.93083333333333	1877	30363	96585	86579	85404	71703	70177	37451	57555	64077
41.986666666666665	1843	29805	94492	89981	82913	74635	69274	37471	59476	66128
42.0425	1854	30500	93480	90010	83632	72633	70171	38349	59696	64960
42.098333333333336	1847	29960	93264	87464	85387	74006	69035	38559	59771	62567
42.15416666666667	1866	31041	91633	88074	84074	72518	69391	40145	60322	65592
42.21	1871	31377	93498	91068	84613	72337	69271	38404	58734	63777
42.26583333333333	1839	31182	92664	89427	84128	74206	69817	41462	60265	64148
42.321666666666665	1839	30717	95513	85229	82959	74428	69173	39545	59152	66951
42.3775	1878	30966	94024	89778	84557	75553	69861	40999	60868	65973
42.43333333333333	1875	31329	96926	88139	81913	72345	68022	42293	60990	64087
42.48916666666667	1896	30713	95109	89168	83557	73473	69528	40306	61240	64176
42.545	1878	32966	94616	89231	84041	75425	70827	40076	59339	65895
42.600833333333334	1817	31082	93809	89994	82836	73058	69278	41975	59769	65414
42.656666666666666	1846	31562	95211	90100	82294	74230	69142	40151	62628	65626
42.7125	1854	32791	96204	89779	84743	75037	68857	40826	60087	65083
42.76833333333333	1848	32211	93969	88653	84521	73119	71108	41998	61984	67279
42.82416666666666	1882	33054	96394	86437	83508	75138	70732	41878	59436	65723
42.88	1863	32898	95963	92151	85187	74827	69288	42565	59973	65769
42.935833333333335	1854	32293	97686	89367	84387	73846	70942	43624	59483	65515
42.99166666666667	1839	33383	97780	87476	84593	72514	71100	44872	59611	65189
43.0475	1863	32134	96878	88544	84078	74358	71762	43027	61995	66058
43.10333333333333	1908	32951	93688	86647	84831	74620	70095	43661	61160	64242
43.159166666666664	1878	32473	95382	89622	84903	75518	72235	41983	59486	66561
43.215	1866	32881	96548	91532	84986	75120	71313	42415	60773	66474
43.270833333333336	1879	32347	97410	89885	84113	74912	71355	46093	59155	67448
43.32666666666667	1853	34338	98298	89635	84534	74775	71136	43398	58114	67793
43.3825	1850	32959	95373	91122	83748	74899	71842	44967	59974	65669
43.43833333333333	1874	34337	95593	87712	84703	75084	73627	46532	60876	65271
43.494166666666665	1866	33634	94617	88730	84471	75168	72607	45533	61482	66560
43.55	1895	32958	96967	90089	85327	75153	69745	44986	62167	67660
43.60583333333334	1851	33163	96383	89973	84395	74517	70390	45550	62614	66381
43.66166666666667	1872	32127	95631	90477	85254	74420	71316	45304	59753	66649
43.7175	1862	33027	97072	90341	84301	75523	70173	46282	61098	65961
43.77333333333333	1869	32951	98683	90884	85880	76009	71294	46079	61420	66956
43.829166666666666	1862	32625	98928	92042	84831	76589	74342	46667	60639	66936
43.885	1863	32914	101705	90254	87234	76145	71025	46545	62194	66097
43.94083333333333	1817	32514	99027	86558	86040	75373	72592	46621	62125	67681
43.99666666666667	1863	32942	99232	91206	86350	76423	71105	46297	63578	67847
44.0525	1851	32028	99192	89517	85685	73809	71069	48561	62352	65542
44.108333333333334	1827	33067	97457	88991	87245	75193	70739	48029	61037	65652
44.16416666666667	1844	31500	96397	89680	84612	73638	70950	46983	60552	66027
44.22	1904	31945	99433	90271	86105	74592	71270	47998	61700	66430
44.27583333333333	1859	32254	99625	90789	84575	74786	73152	46690	63146	66551
44.33166666666666	1860	31462	98857	89442	84394	74308	72032	47711	63844	66881
44.3875	1867	33753	98702	91924	84099	74043	69723	49817	62419	68179
44.443333333333335	1836	34775	101134	88439	85902	74546	71043	48376	60985	66875
44.49916666666667	1833	34546	98536	89907	84439	75210	72004	48723	63767	67478
44.555	1870	35145	96708	86626	86355	75402	72050	49090	62501	66050
44.61083333333333	1818	34781	98704	91376	85660	75416	72317	48691	62557	66628
44.666666666666664	1881	34276	98717	86842	85030	74980	70748	49162	61311	68027
44.7225	1830	34303	99140	87320	85787	74509	71847	49904	63207	67535
44.778333333333336	1868	33298	98967	92607	85933	75577	71955	49964	61892	64615
44.83416666666667	1836	34859	97769	91806	86155	74437	72224	48377	62876	64903
44.89	1863	33132	98080	89230	86231	77175	70954	48561	63951	64400
44.94583333333333	1843	32989	98385	87258	85295	72706	73358	50057	63403	65459
45.001666666666665	1862	34481	99050	89152	84458	75967	73425	49338	62418	64377
45.0575	1839	33461	96326	89843	85381	76929	73388	49599	62368	67377
45.11333333333334	1896	33954	101750	90227	83635	76037	70868	52804	63496	66178
45.16916666666667	1851	33819	99687	91185	86949	75731	71305	49529	61315	63560
45.225	1867	31649	95385	88042	85822	76581	72615	48074	62400	66655
45.280833333333334	1862	32399	96638	90356	85964	74763	73377	50333	63522	66464
45.336666666666666	1856	33393	101430	90867	86339	75236	72737	51806	62481	64805
45.3925	1852	31055	97525	90773	83940	74837	72325	51278	64187	65540
45.44833333333333	1871	32628	99316	90091	87134	76271	71471	52918	63422	65353
45.50416666666667	1854	35273	98242	88150	85650	74924	72671	51580	63466	64972
45.56	1885	32787	99998	89400	86852	75811	72544	52528	63754	64923
45.615833333333335	1886	34441	98179	90127	85279	75038	73113	53625	63144	64925
45.67166666666667	1868	35689	98611	93815	84789	75525	72426	53323	64097	66406
45.7275	1879	34906	99759	92224	84849	75544	73141	55452	60821	65620
45.78333333333333	1837	35592	97645	91663	84977	76326	74434	55029	63602	66986
45.839166666666664	1850	35986	98048	91072	84551	76833	75502	53489	63498	65196
45.895	1865	35803	95086	91458	86030	75185	69951	54459	61254	65423
45.950833333333335	1883	35672	97546	88378	84955	75514	71308	54151	63287	64586
46.00666666666667	1865	37239	101096	89577	85266	75303	73081	54406	63615	65693
46.0625	1892	37422	95630	90042	86161	74444	72851	55963	64071	61857
