Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03
9.716667	50953	68920	54522	46004	50067	44874	52272	50390	50854	53116	54925	51872	35366	36788	36037	36930	37243	38188	37716	37995	32467	33784	35105	33752	34231	35238	35854	28005	26459	27751	38849	40571	41536	41454	45827	31217	23131	39010	39368	38301	33142	36716	27632	28303	28056	51777	57581	43101	37240	37474	37329	37899	37718	36053	38048	36024	39758	27776	27508	26680	34053	27819	37043
9.733333	51592	68860	54583	46456	49733	45104	52060	50206	50084	52889	55124	52092	36013	36456	36223	37265	37164	37845	38310	38096	32560	34129	35375	33788	34091	35712	35457	28084	25834	27508	38746	40886	40960	41268	45972	31062	23293	38760	39556	38497	33210	36766	28320	28109	28483	51525	57180	42912	36934	37389	37687	37680	37252	36111	38252	36298	39552	27590	27612	26660	33861	28041	37041
9.750000	51720	68651	54616	46098	49501	44853	51993	49816	50305	52605	54967	52463	35948	37133	35724	37221	37007	38411	37767	37734	32640	33834	34646	33901	34220	35221	35994	28304	25884	27918	38396	40801	41043	42024	45565	31106	23154	38694	39523	38462	33262	37038	27740	28316	28404	51656	57279	42978	37396	37128	37396	38108	36923	36059	37752	36260	39425	27804	27318	26247	33639	27841	37847
9.766667	51556	68478	54976	45896	50099	44780	52004	50262	50267	53138	55247	52205	36069	36322	36280	36956	37160	38304	37884	37442	32440	34054	34855	34060	34084	35416	35823	27983	26371	27536	38599	40577	40904	41938	45754	30892	23304	38886	40086	38514	32920	36936	27792	27974	27953	51405	57732	42825	37650	37400	37443	37711	37340	36205	38276	36094	39324	27246	27764	26653	33680	27390	37528
9.783333	51185	68677	55344	46548	49863	45364	52076	50268	50023	53032	55260	52416	35972	36597	36003	37008	37072	38004	37704	37610	32517	34053	34893	34436	34324	35756	35728	28102	26588	27856	38772	40550	40765	41391	45817	30872	23316	38752	39476	38026	33389	37108	27897	28264	27972	51474	57067	42868	37614	37600	37684	38176	37701	36358	38388	36432	39715	27913	28078	26248	33582	27860	37679
9.800000	51435	68860	55028	46177	49720	45189	52162	50160	50719	52800	54780	52009	36032	36618	35783	37102	37004	38120	37633	38026	32337	34099	35341	33815	34148	34766	35875	28352	26209	27616	38525	40838	40862	41052	45308	30359	23190	38760	39608	38544	33084	37156	27878	28239	28027	51961	57642	42900	37408	37552	37555	37711	37160	35747	38157	36451	39274	27390	27193	26276	33993	27630	37088
9.816667	51813	69084	55078	46644	50220	44723	51964	50101	50848	52646	55449	52379	35601	36660	36416	37044	37000	38216	37452	37965	32622	34112	35258	34116	34323	35245	35885	28390	26396	27448	38074	41100	41423	41764	45920	30712	23453	38718	39857	38496	33445	36944	27754	28226	28193	51861	57384	42447	37360	37339	37665	37767	36911	35859	37974	36332	39816	27228	27420	26126	33586	27967	37434
9.833333	51989	68410	54729	46176	50048	45111	51720	49935	50328	52708	55205	52444	35592	36459	36184	37176	37418	38290	37152	37955	32832	33804	35532	33904	34460	35481	35971	28385	26248	27504	38635	40964	41336	41316	45657	31038	23087	38835	39622	38785	33261	37420	27787	28187	28568	51566	57540	43105	37531	37585	37279	37795	37488	36162	37755	36104	39371	27620	27518	26640	33761	28187	37116
9.850000	51520	68899	54897	45971	49984	44636	52169	49614	50075	53408	54643	51896	35963	36650	35861	37594	37623	37860	37599	37926	32567	33933	35215	33787	34220	35530	35773	28231	26172	27709	38862	40777	40867	41451	45633	30765	22963	38307	39888	38280	33152	37403	28024	28232	28236	51539	57184	43219	37357	36672	38269	37769	37228	36028	38606	36527	39720	27405	27524	26525	33935	27953	37551
9.866667	51667	67915	54937	46408	49965	44545	52024	50454	49994	52844	54450	52162	35705	36494	36305	37154	37340	37750	37757	38192	32640	33696	35450	33926	34044	35079	35883	28232	26309	27902	39085	41277	41169	42059	45928	31224	23132	38836	39879	38659	33418	37261	27933	27952	27898	52132	57836	42788	37864	37364	37171	37931	37378	36424	38423	36405	39584	27530	27693	26195	33331	27728	37716
9.883333	51424	68820	55388	46622	49287	44796	51890	50371	51331	53383	54654	52467	35687	36484	36162	37157	37024	37994	37419	37967	32009	33246	35474	33972	34377	35674	35966	28192	26624	27767	38969	40372	41083	41336	45714	30628	23171	38216	39775	38120	32919	37078	28252	28167	28262	51970	57384	43252	37602	37279	37776	37819	37424	36698	38432	36292	39799	27512	27491	26210	33914	28059	37084
9.900000	51511	69013	54921	45993	49867	44932	51868	50312	50532	52560	55062	52072	35589	36746	36148	37280	37196	38124	37204	37752	32536	33463	35387	34126	34271	35274	35992	27797	26077	27624	38538	41184	41034	41710	45826	30895	23419	38637	39352	38435	33510	37070	27476	28412	27956	52228	57412	42904	37448	37644	37632	37863	36934	36045	37900	36170	39596	27690	27612	26554	33816	27815	37239
9.916667	51808	69017	54316	46119	50013	45334	51912	50424	51000	53251	55144	52744	35621	36628	36091	37031	37372	38078	37283	37954	32063	33716	35076	34185	34230	35251	36222	28254	26418	27795	38686	40649	40747	41204	45515	31028	23122	38916	39868	38340	32882	36808	28100	28176	28298	51694	57640	42959	37352	36952	37171	37580	37115	36228	37660	36170	39728	27314	27746	26778	33558	27852	37590
9.933333	52276	69016	55245	46599	49476	44792	52188	50508	50442	53100	55053	52589	35920	36873	36205	37377	37365	38072	37575	37802	32103	34132	35076	33850	34268	34948	35408	28102	25965	27472	38728	40457	41023	41124	46248	31319	23287	38454	39680	38357	32883	37316	27700	28036	27832	52591	58010	42930	37248	37324	37591	37586	37808	36244	37837	36456	39099	27340	27302	26553	33540	28333	37443
9.950000	52556	69025	55046	46132	50348	45463	52512	50626	50676	53212	54470	52586	35832	36840	36208	37190	37649	38212	37820	37944	32992	33732	34534	33947	33531	35392	36088	28006	26066	27628	38117	40732	41356	41645	45583	30996	23444	38579	39886	38744	33212	36687	27617	27972	27831	51957	57087	43183	37450	37660	37114	38076	37155	36179	37954	35756	40141	27412	27235	26458	33688	27970	37224
9.966667	51588	69449	54970	46411	49781	45464	51894	51044	50300	52425	54589	52627	35361	36855	36460	37671	37318	38373	37196	37929	32232	33973	35514	34148	33808	35226	36185	28436	26108	27508	38685	41004	40172	41328	46121	31017	23277	38932	39866	38081	33222	37473	27414	28136	27893	51836	57402	42884	37136	37070	37998	37249	36720	35962	38101	36029	39692	27341	27720	26512	34177	27988	37559
9.983333	51968	69453	54901	46449	49585	45422	52363	50694	50725	52812	54930	52436	35662	37068	36348	36792	37351	38440	37599	38295	32740	33624	35512	33666	34184	35094	36028	28284	26170	27596	38810	40955	41041	41073	45933	31065	23173	38688	39748	38121	33211	37134	27428	28172	28055	52632	57848	43447	37541	37392	37572	37904	37339	35808	37912	36128	39631	27682	27542	26200	33152	28027	38020
10.000000	52188	69814	54436	46286	49776	45564	51790	49884	50440	52951	55004	51946	35720	36352	36308	37291	37285	38158	37397	38817	32333	33802	35035	33684	34409	35233	35963	27812	26044	27813	38589	40744	41249	41571	46300	30548	23172	38755	39472	38847	33143	36747	27859	28442	28078	51560	56945	43045	37507	36873	37508	38018	37700	36054	37901	36080	39626	27528	27388	26390	33686	28147	37839
10.016667	51940	68735	53815	46271	49694	44788	52292	50933	50670	52671	54563	52344	35529	36587	36398	37164	37442	38062	38036	37940	32514	33443	35606	34175	34280	34999	36000	28242	26419	27370	38272	41288	40955	41314	45459	30715	23534	39105	39732	38226	33272	36818	27924	28224	28304	52488	57226	42934	37238	37067	37473	37535	36586	36205	37961	35784	39528	27351	27504	26422	33589	27990	37650
10.033333	52544	69342	55616	46483	49696	45253	52157	49969	50684	52701	54525	52321	36034	36482	35792	37598	37416	38510	37130	37787	32693	33608	35269	34309	34163	35348	35594	28129	26269	27897	38731	40881	41068	41416	45883	30924	23268	38404	39445	38620	33165	37128	27753	28044	28288	52442	57445	42874	36962	37188	37486	37513	37258	36004	37884	36260	39564	27352	27812	26576	33897	28166	37314
10.050000	52110	68996	55318	46527	49549	45448	52368	50097	50996	53092	54683	52788	35676	36111	36331	37345	37276	38662	37772	38021	32323	33819	35616	34180	34069	35477	35810	27757	25996	27536	38751	41019	41450	41495	46109	31300	23138	38960	39888	38256	33321	37333	27549	27869	28321	52219	57680	43034	37533	37012	37917	37752	37243	35904	38095	36020	40003	27596	27715	26580	33239	27607	37715
10.066667	52126	69121	54699	45978	49788	45480	52350	50065	49780	52558	54948	52035	36150	36613	36130	37253	37031	38168	37665	37982	32439	33900	35264	34193	34339	35069	35852	28104	26141	27752	38929	40827	41498	41578	45848	30857	23267	38413	39654	38450	33142	37547	27366	27834	28125	51949	57512	43244	37312	37342	37655	37406	36823	36287	38039	36129	39048	27680	27640	26168	33376	28001	37265
10.083333	52175	68916	55151	46182	49860	44792	52056	50283	50843	52952	54555	52265	35479	36791	35891	37079	37744	37997	38174	38203	32613	33511	34828	33985	34207	35720	36186	28148	26058	27753	38478	41552	41292	41316	45699	31190	23250	38623	39077	38565	33110	37116	27756	27975	27726	52316	57297	43306	37942	37105	37668	37616	37074	36102	37711	36270	39743	27783	27192	26872	33554	27896	37588
10.100000	52288	69192	55299	46193	49868	45064	51902	50121	50022	53653	54775	52296	35840	36738	35599	37579	37554	38258	37457	37853	32872	33941	35575	34400	33982	35503	35822	27953	26310	27890	38354	40503	40591	41620	45948	31451	23261	38485	39594	38616	33154	37172	27522	28398	28196	51989	58195	42859	37500	37284	37619	37952	37320	36453	37580	36342	39821	27252	27364	26636	33428	28140	37376
10.116667	52342	69446	55191	46187	49828	45117	51707	50158	50681	52897	54828	52211	35665	36745	36362	37157	37437	38217	37927	37915	32359	33877	34994	34263	34198	35222	35840	28216	25987	27419	39236	41210	41084	41594	45684	30702	23294	38405	39448	38540	33062	37461	27612	28138	28344	52717	58284	43433	37736	37427	37610	38257	37006	36457	38334	36035	39825	27508	27336	26702	33713	27744	37196
10.133333	52184	68234	55398	46135	49604	45576	51538	51144	50836	52948	55376	52623	35952	36728	35730	37029	37682	38214	37260	37816	32401	33779	34977	34160	34296	35109	35506	28058	26207	27724	38776	40764	41093	41608	46085	30984	23456	38520	39818	38669	33517	37025	27792	28195	28172	52568	57802	43264	37259	37386	37224	37456	37076	35738	38256	36294	39664	27494	27576	26613	33457	27844	37396
10.150000	51953	68760	55048	45882	50290	45145	52206	49642	50747	52786	54751	52296	36257	36577	36005	37428	37712	38036	37768	38270	32352	33624	35049	34122	33988	35338	36132	28154	26130	27592	38654	40805	41199	41724	46062	30952	23539	38540	39616	38379	33239	36818	27846	28565	27900	53276	58059	42871	37604	36809	37498	37832	37328	36476	38467	36044	39278	27645	27718	26564	33468	28061	37883
10.166667	52293	69550	55119	46248	50144	45256	52037	50424	51111	52439	54128	51692	35531	36736	36430	37572	37424	38349	37113	38420	32389	33998	34713	33887	33963	35542	35672	28105	25994	27707	38970	40830	41380	41312	46520	30761	23413	38634	39788	38872	33090	36906	28013	28371	28012	52919	57633	43091	37579	37045	38017	37745	37251	36295	37895	36316	39352	27695	27627	26654	33455	27804	37600
10.183333	52364	69244	55135	46304	49968	45176	51915	50173	50869	52616	54232	52236	35761	36599	36073	37357	37520	37913	37953	38167	32517	33864	34809	33708	34273	35032	35730	27971	26199	27713	38772	40789	41088	41879	45539	31025	23370	38575	39268	38539	33092	36629	27773	28173	27913	52903	57937	42895	37523	37110	37352	38184	37022	36299	38052	35682	39826	27629	27348	26768	33941	28012	37513
10.200000	52628	69039	55162	46088	50108	45298	52280	50627	50046	52823	55186	52425	35371	36836	35812	37615	37525	38280	37400	38032	32240	33664	35213	33813	33562	35176	36060	28089	25880	27719	38791	41337	41802	41040	45659	30815	23563	38738	39506	38067	33291	37320	28060	27972	28034	52382	56768	43163	37321	37078	37256	37944	36875	35992	37981	36277	39659	27396	27448	26716	33922	27988	37406
10.216667	51977	68966	54728	46010	49673	44737	52213	50145	50172	52800	54402	52456	35545	36644	36382	36827	37383	38133	37403	38106	32352	33684	34988	34157	34017	35322	35355	28333	26420	27696	38714	40667	41136	41317	45774	30988	23590	38840	39549	37938	33228	37415	27820	27895	28455	52972	57544	43318	37712	37596	37649	37755	36977	36275	37460	36148	39312	27570	27485	26502	33832	28094	37331
10.233333	52649	69048	54865	45860	50050	44835	52024	50126	51076	52269	54922	53105	36349	36659	36061	37236	37359	38294	38248	38116	32477	33870	35036	33652	33900	35379	35787	27692	26483	28202	38670	40854	40494	41378	45403	30924	23550	38795	39633	38002	33529	37053	27776	28204	28000	52337	57399	43448	37579	37366	37566	37444	37227	36083	37588	36367	40339	27374	27256	26412	33728	27940	37525
10.250000	52160	70318	54944	46740	49641	45561	52176	50609	50321	52415	54827	51628	35864	36613	36210	37352	37172	38100	37357	38118	32063	33416	35055	33823	34184	35414	35910	27881	26134	27609	38268	40569	40795	40963	45573	30612	23540	38714	40083	38120	32978	37006	27845	28460	28118	52553	57380	42905	37229	37306	37368	37336	37344	35568	38128	36307	39967	27215	27229	26396	33684	27512	37453
10.266667	52423	69366	55242	46403	50369	45323	52726	50597	50500	53112	54964	52650	35910	37059	36253	37133	37764	38160	36800	37606	32528	33735	35311	34008	33578	35758	35776	28010	26159	27495	38629	40588	41218	41625	45906	30878	23200	38439	39324	38236	33567	37512	27668	28386	27956	53054	58251	43086	37061	36754	37542	37804	37138	35756	37954	36283	40482	27445	27541	26607	33904	27620	37323
10.283333	52703	69644	55265	46005	50061	45188	52668	50771	50331	52973	54571	52252	35951	36392	36199	37304	37734	38155	37493	37593	32325	33581	35098	34367	33856	34843	35532	27856	26291	27792	38310	41075	41373	41400	45933	31060	23132	38658	39700	38648	33441	37668	28056	28001	28066	52555	57653	43476	37756	37792	37064	37432	37705	36100	38277	36272	39451	27618	27293	26919	33584	28281	37451
10.300000	52875	69301	54824	46160	50276	44403	52668	50750	50524	53072	55080	52332	35876	36599	36206	37093	37760	38771	37611	38060	32614	33340	34884	33929	34203	35000	35620	27801	25840	27695	39006	41580	41324	41967	45854	30780	23170	38412	39972	38713	33423	37308	27672	27921	28056	52784	57971	43658	37929	36796	37664	37865	37618	36281	38688	36298	40300	27177	27258	26604	33343	27605	37248
10.316667	52430	69710	54994	45812	49240	45210	52502	50435	50746	52803	54580	53039	35771	36900	35986	36880	37542	38385	38180	37940	32120	33193	35646	34276	34026	35529	36007	27742	25702	27843	39048	41035	41377	41820	45712	30852	23151	38925	39924	38160	33192	37079	28012	28225	28435	52947	57223	42979	37792	36739	37521	37828	37254	36400	38147	36432	40801	26931	27233	26283	33735	28011	37429
10.333333	52128	68708	55239	45985	49981	45108	52066	50390	50690	52412	54531	52218	35794	36835	36305	37143	37269	38064	37456	37856	32383	33531	35587	34502	34440	35356	35801	28139	25925	27628	38509	40596	41092	42133	45643	30753	23273	38895	39719	38772	33476	37186	28065	28068	28236	52771	57668	43287	37628	37498	37376	37740	36943	36100	38292	36077	39780	27000	27448	26377	33717	28149	37705
10.350000	52368	69520	54685	46864	50320	45433	52467	50689	50496	52217	54601	52163	36124	36994	35980	37548	37192	37941	37895	38024	32505	33488	34916	34033	33632	35244	35809	28036	26141	27603	38894	40468	41464	41343	45985	31226	23280	39121	39471	38447	33295	36816	27941	28340	28339	53515	58392	43080	37344	37044	37661	37701	36863	36228	38431	36132	37620	27528	27340	26615	33669	27969	37362
10.366667	52083	69460	55078	46250	49845	45231	52498	50736	50186	53086	54918	52862	35926	37093	35829	37098	37397	38367	37998	37870	32184	33565	35260	33460	34060	36019	35824	28091	26097	27827	38495	40908	41455	41677	46110	31224	23377	38554	39460	38483	33452	36789	27979	28097	28352	53705	57876	43600	37744	37056	37487	37865	37220	36091	38404	36514	37557	27633	27458	26741	34022	28080	37813
10.383333	52096	68444	54899	46152	50275	44945	52095	50509	50952	52974	55288	52010	35836	36944	36152	36938	37502	38200	37612	38020	32337	33505	35016	34476	34244	35452	36119	27981	26450	27508	38760	40790	41255	41395	45718	31178	23133	38444	39666	38535	33644	37136	27838	28088	27789	53700	57332	43215	37292	37113	37210	37716	37899	35856	38131	36160	37468	27604	27706	26498	33946	28142	37257
10.400000	51787	69092	55224	46559	49632	45308	52960	50508	50534	53288	55076	52164	36028	36470	36116	36874	37563	38108	37757	38107	33000	33839	35131	34096	34244	35465	35668	28049	25935	28221	38790	40792	41031	41673	46104	31230	23440	38408	39468	38065	33052	37396	27954	28003	28240	53344	57874	43078	37279	37156	37400	37632	37406	36036	37868	36100	36995	27568	27387	26394	34069	27950	37328
10.416667	51940	69508	54826	46340	49956	44972	52444	50345	50189	53159	54617	51875	35866	36368	35716	37467	37543	38349	37861	38327	32880	33841	34992	33992	34019	35634	35945	28046	25974	27839	39004	41500	41386	42169	46572	31346	23144	38604	39595	38280	33221	37060	28011	28339	28325	53709	58204	43704	37726	37504	37816	37748	37431	36000	38125	35749	37531	27256	27261	26615	33860	27417	37287
10.433333	51804	69251	54961	46416	49975	45376	52297	50572	50200	52991	54892	51971	35873	36632	35648	36618	37250	38348	37799	37894	32724	33587	34961	34047	34244	35444	35777	27960	26124	27970	38808	40777	41509	41957	45592	31364	23307	38656	39451	38503	32946	37362	27640	28044	28154	53438	57937	43103	37335	37177	37763	37596	37552	36048	37926	35812	37347	27476	26883	26344	33759	28253	37725
10.450000	52167	69418	54629	46069	50642	45385	52394	50152	50597	52973	54476	52658	35814	36808	36107	36878	37376	38209	37744	37876	32073	33639	34765	34214	34312	35700	35420	27881	25882	27872	38589	41048	41097	41728	45956	31256	23199	38304	39108	38073	33144	36701	27919	28070	27882	53300	57984	42946	37475	37150	37376	37504	37223	35848	38017	35800	37230	27048	27316	26536	33563	28096	37424
10.466667	52332	69660	54765	46127	49318	45233	52330	50537	50676	53109	54272	52185	35372	36376	35890	37420	37056	37808	37688	37726	32092	33581	35330	34383	34240	34887	35545	27888	25918	27727	38540	41067	40600	41615	46052	30741	23340	38378	39395	38200	33213	36773	27670	28077	27764	53400	58032	43172	37297	36936	37571	37688	37076	36214	37859	35729	37543	27050	26880	26782	34054	27828	37800
