Time	B02	B04	B06	C02	C04	C06
17.045556	70164	470	32223	89149	534	32209
17.051944	70013	473	32246	88909	538	32298
17.058333	70056	482	32176	88858	530	32135
17.064722	70232	479	32234	89741	542	32186
17.071111	70615	479	32266	89615	531	32326
17.077500	70898	472	32245	88676	528	32148
17.083889	71116	480	32228	88224	530	32163
17.090278	70576	479	32267	87743	534	32301
17.096667	71078	476	32243	88565	541	32142
17.103056	71517	472	32243	89662	531	32306
17.109444	71435	472	32204	89763	533	32206
17.115833	71059	481	32245	89362	539	32162
17.122222	71401	481	32195	89189	530	32134
17.128611	71462	477	32246	88761	530	32153
17.135000	71336	473	32256	88943	538	32252
17.141389	71341	471	32205	88673	543	32282
17.147778	71312	474	32364	88619	533	32240
17.154167	71538	466	32315	88595	535	32109
17.160556	71613	479	32309	88002	534	32272
17.166944	71695	477	32221	87396	535	32088
17.173333	71021	472	32270	88286	538	32279
17.179722	71050	479	32355	89542	545	32159
17.186111	71398	487	32294	90262	540	32374
17.192500	71444	479	32339	90677	547	32222
17.198889	71511	471	32320	91854	536	32287
17.205278	71665	476	32346	91044	535	32060
17.211667	72135	474	32202	92385	546	32343
17.218056	72287	480	32202	92689	540	32275
17.224444	71690	481	32370	92399	548	32270
17.230833	71730	469	32297	93137	541	32237
17.237222	71834	480	32264	92560	536	32327
17.243611	71331	478	32271	91165	540	32156
17.250000	71253	472	32304	92933	546	32233
17.256389	71006	483	32356	93016	542	32054
17.262778	71254	489	32299	91483	534	32111
17.269167	71380	474	32286	93611	542	32170
17.275556	71299	481	32305	93100	534	32341
17.281944	71107	494	32367	92814	526	32260
17.288333	71041	476	32229	92999	539	32259
17.294722	71244	478	32233	92603	542	32393
17.301111	71404	479	32305	92616	538	32113
17.307500	72046	476	32295	93727	543	32242
17.313889	72133	479	32226	93993	543	32233
17.320278	72298	480	32450	93046	528	32166
17.326667	72348	482	32242	93456	540	32250
17.333056	72584	470	32195	92394	539	32418
17.339444	72365	469	32183	92779	536	32140
17.345833	72197	482	32216	92584	535	32169
17.352222	72029	477	32346	93610	532	32154
17.358611	72534	477	32329	93501	539	32243
17.365000	72396	484	32258	94610	542	32386
17.371389	72058	478	32271	95018	530	32171
17.377778	72295	479	32247	94356	535	32262
17.384167	72455	488	32345	93600	541	32316
17.390556	73278	482	32263	93682	531	32209
17.396944	73204	472	32190	93522	538	32304
17.403333	73926	483	32351	94270	537	32329
17.409722	73890	475	32284	95036	535	32370
17.416111	73384	479	32312	95428	542	32239
17.422500	73630	481	32351	93320	532	32247
17.428889	74017	473	32299	92440	532	32303
17.435278	74376	483	32329	92816	538	32438
17.441667	74401	484	32241	92296	536	32201
17.448056	73893	475	32225	91915	539	32313
17.454444	73969	482	32316	91844	534	32240
17.460833	73864	475	32310	92108	535	32184
17.467222	73735	473	32281	92202	543	32388
17.473611	74219	476	32438	91882	538	32472
17.480000	74456	479	32318	92248	539	32225
17.486389	74751	481	32345	92549	530	32322
17.492778	75014	481	32312	91977	533	32148
17.499167	75199	482	32448	91220	538	32445
17.505556	75057	479	32343	89982	533	32314
17.511944	74496	471	32347	90040	546	32137
17.518333	74272	482	32443	90056	545	32330
17.524722	74248	478	32307	90345	533	32272
17.531111	74400	474	32312	91794	540	32468
17.537500	74601	480	32444	92136	532	32310
17.543889	74582	476	32409	92612	529	32344
17.550278	75128	484	32438	91781	538	32349
17.556667	75479	470	32227	90094	537	32470
17.563056	75339	473	32442	90531	538	32279
17.569444	75330	475	32223	90983	547	32233
17.575833	75839	478	32298	91538	540	32454
17.582222	75564	480	32392	92722	544	32399
17.588611	74918	482	32372	92468	535	32210
17.595000	74676	482	32387	92892	535	32355
17.601389	75172	477	32419	94086	538	32317
17.607778	74772	474	32471	95001	533	32333
17.614167	74777	471	32395	92967	539	32265
17.620556	74574	488	32338	94103	539	32225
17.626944	74374	475	32458	94889	537	32374
17.633333	74102	481	32318	94155	533	32275
17.639722	73964	482	32443	92594	534	32308
17.646111	73977	481	32490	91524	545	32311
17.652500	74004	483	32385	90935	546	32278
17.658889	74100	482	32415	91841	533	32361
17.665278	74249	479	32417	93603	539	32242
17.671667	74218	483	32376	93464	543	32331
17.678056	74320	480	32496	91327	542	32416
17.684444	74030	483	32442	90068	536	32255
17.690833	73901	482	32429	91502	542	32270
17.697222	73627	480	32348	92709	539	32379
17.703611	73944	483	32432	91589	538	32285
17.710000	74169	487	32446	89749	540	32236
17.716389	74384	482	32425	92115	530	32328
17.722778	74215	476	32314	93060	536	32324
17.729167	73759	474	32361	92380	537	32280
17.735556	73973	479	32413	95353	541	32416
17.741944	74281	477	32496	95452	540	32539
17.748333	74022	482	32393	94945	527	32391
17.754722	74091	475	32554	95030	540	32471
17.761111	74354	487	32412	94362	546	32443
17.767500	74620	480	32520	93651	532	32402
17.773889	75017	485	32504	93859	536	32479
17.780278	75601	477	32471	93830	538	32500
17.786667	75939	479	32519	95470	548	32486
17.793056	76248	486	32438	95335	534	32448
17.799444	76140	476	32480	95492	533	32438
17.805833	75837	480	32488	95165	543	32547
17.812222	75597	485	32463	95084	534	32472
17.818611	75171	483	32440	95963	542	32449
17.825000	75161	478	32468	96389	529	32556
17.831389	75129	480	32524	96097	549	32648
17.837778	75620	485	32452	95980	547	32500
17.844167	75620	487	32510	95719	540	32383
17.850556	75333	480	32590	95418	538	32638
17.856944	75612	476	32428	94076	528	32560
17.863333	75960	475	32519	94676	537	32459
17.869722	75969	488	32470	95857	541	32565
17.876111	76220	484	32544	97261	534	32633
17.882500	76153	487	32518	98014	541	32659
17.888889	76028	486	32528	98183	540	32527
17.895278	75960	477	32543	97736	539	32404
17.901667	75819	484	32579	97648	551	32547
17.908056	76024	482	32663	97625	537	32626
17.914444	76105	486	32644	96740	545	32553
17.920833	76495	479	32651	96863	535	32432
17.927222	76695	481	32592	96455	539	32594
17.933611	76279	476	32564	95423	541	32634
17.940000	76057	490	32679	94887	553	32614
17.946389	76188	466	32765	96495	544	32471
17.952778	76477	480	32817	96289	548	32672
17.959167	77347	488	32651	95234	542	32631
17.965556	77458	477	32705	96816	539	32686
17.971944	77351	484	32708	97553	551	32612
17.978333	76815	487	32890	97168	542	32593
17.984722	76806	473	32751	97634	541	32557
17.991111	76758	479	32895	96498	536	32634
17.997500	76046	475	32777	96774	540	32516
18.003889	76402	472	32860	96143	543	32629
18.010278	76855	477	32955	96173	543	32466
18.016667	77373	484	32842	96037	535	32508
18.023056	78078	482	32757	96413	538	32725
18.029444	78731	484	32795	97663	538	32586
18.035833	79071	474	32759	95801	529	32517
18.042222	79367	485	32864	97494	541	32654
18.048611	79527	484	32676	94486	531	32545
18.055000	79635	474	32852	96299	542	32599
18.061389	79344	485	32833	95816	546	32780
18.067778	78984	481	32835	95885	543	32673
18.074167	79018	478	32787	96015	543	32494
18.080556	78526	478	32815	95517	545	32541
18.086944	79052	476	32847	96398	541	32542
18.093333	78669	477	32750	95997	532	32608
18.099722	78916	481	32809	96015	544	32600
18.106111	78767	488	32763	95435	542	32636
18.112500	78045	479	32786	96018	535	32677
18.118889	78065	477	32758	94625	532	32507
18.125278	77768	475	32823	96077	543	32578
18.131667	77948	482	32910	97421	555	32693
18.138056	77783	475	32859	97705	553	32655
18.144444	78054	489	32811	98755	541	32585
18.150833	78247	484	32722	95960	552	32639
18.157222	78261	483	32934	96047	553	32745
18.163611	78601	483	32802	96041	543	32605
18.170000	78686	482	32830	95880	543	32721
18.176389	78521	482	32925	97033	546	32772
18.182778	78437	484	32731	97165	546	32626
18.189167	78290	487	32836	96546	543	32605
18.195556	78921	480	32813	97011	550	32590
18.201944	78611	488	32821	97450	544	32712
18.208333	78590	482	32819	96665	544	32654
18.214722	78469	478	32771	96115	541	32815
18.221111	78685	484	32828	97408	544	32609
18.227500	78749	486	32928	97915	542	32781
18.233889	78792	480	32797	97347	539	32663
18.240278	78375	477	32857	97299	546	32638
18.246667	78912	483	32883	98922	549	32748
18.253056	79021	476	32736	96900	537	32737
18.259444	79135	482	32798	96924	536	32769
18.265833	79126	481	32833	98676	550	32643
18.272222	78990	485	32839	97864	546	32592
18.278611	79060	475	32771	97045	538	32794
18.285000	79514	487	32861	97532	544	32891
18.291389	79117	482	32811	97315	547	32544
18.297778	79032	481	32793	96938	539	32696
18.304167	78819	481	32826	98273	541	32731
18.310556	78684	470	32785	97648	545	32810
18.316944	79269	480	32789	97530	536	32838
18.323333	79010	482	32759	99493	535	32625
18.329722	78989	482	32767	99264	533	32506
18.336111	79884	477	32747	98837	545	32666
18.342500	79961	485	32803	99945	541	32682
18.348889	80189	475	32806	99438	540	32587
18.355278	80022	472	32758	99495	541	32718
18.361667	79629	478	32851	100372	544	32723
18.368056	79231	483	32957	99401	540	32728
18.374444	78802	489	32653	98370	542	32836
18.380833	80217	482	32740	98728	538	32674
18.387222	80265	480	32725	97654	538	32810
18.393611	80684	485	32738	98557	549	32547
18.400000	80582	475	32740	99139	539	32565
18.406389	80671	477	32863	98470	542	32638
18.412778	80609	488	32791	97985	537	32713
18.419167	81351	487	32838	98152	539	32595
18.425556	81082	479	32803	98068	534	32786
18.431944	81538	480	32828	99689	538	32704
18.438333	80949	481	32840	99178	540	32705
18.444722	81394	473	32712	99247	550	32657
18.451111	81801	485	32600	98117	546	32685
18.457500	81397	487	32765	98626	536	32656
18.463889	81832	472	32810	98807	536	32643
18.470278	81648	482	32836	98476	538	32782
18.476667	82086	481	32774	99301	537	32676
18.483056	81450	477	32783	99510	541	32688
18.489444	81036	484	32595	99115	530	32683
18.495833	80628	493	32738	97709	546	32534
18.502222	80024	483	32759	99160	543	32708
18.508611	79450	478	32737	97673	551	32721
18.515000	79734	484	32859	98535	526	32875
18.521389	79782	477	32646	98056	548	32712
18.527778	79480	489	32703	97928	544	32576
18.534167	79669	475	32555	98091	537	32659
18.540556	79449	474	32693	99001	539	32629
18.546944	79756	480	32603	97077	545	32809
18.553333	80749	476	32658	98152	543	32798
18.559722	81570	479	32715	98435	544	32697
18.566111	81394	483	32590	98426	534	32779
18.572500	80994	478	32581	98517	548	32714
18.578889	81279	479	32522	97830	550	32709
18.585278	81255	476	32502	97963	536	32723
18.591667	81078	486	32544	96913	542	32717
18.598056	81373	469	32545	98538	539	32795
18.604444	80920	487	32578	97816	536	32790
18.610833	81876	479	32464	98246	538	32738
18.617222	82397	479	32423	97948	540	32609
18.623611	82468	486	32417	97696	546	32588
18.630000	82485	468	32447	98882	538	32689
18.636389	82641	480	32522	99991	542	32775
18.642778	82081	486	32665	97699	539	32776
18.649167	82451	488	32590	98306	543	32596
18.655556	82254	481	32668	98977	536	32671
18.661944	82200	485	32547	99336	538	32712
18.668333	82069	483	32534	99360	544	32685
18.674722	81934	484	32575	99274	547	32655
18.681111	82173	471	32761	99059	542	32838
18.687500	82138	484	32594	97931	540	32650
18.693889	81190	477	32625	99172	548	32678
18.700278	81228	483	32691	98768	537	32645
18.706667	81781	489	32643	97389	544	32684
18.713056	82199	483	32655	98592	543	32679
18.719444	83244	479	32666	98522	542	32872
18.725833	83144	471	32508	99380	539	32633
18.732222	82702	480	32474	97244	541	32685
18.738611	82716	482	32450	96824	548	32851
18.745000	83067	482	32442	97011	537	32615
18.751389	82690	480	32597	97347	548	32623
18.757778	82780	486	32561	97688	543	32880
18.764167	83093	482	32505	100696	533	32788
18.770556	83706	480	32501	99060	542	32926
18.776944	83318	477	32497	99405	534	32637
18.783333	83515	481	32496	100797	535	32578
18.789722	83633	487	32460	100258	543	32657
18.796111	83701	482	32498	101409	544	32684
18.802500	84053	476	32462	100725	533	32681
18.808889	83524	485	32477	100744	539	32570
18.815278	83587	481	32378	101339	527	32457
18.821667	83053	485	32491	100620	536	32583
18.828056	83406	479	32384	99684	534	32628
18.834444	82966	480	32588	99178	545	32615
18.840833	83153	485	32514	98480	538	32640
18.847222	83381	486	32490	99184	542	32741
18.853611	83289	478	32427	100457	542	32722
18.860000	83566	481	32562	100495	536	32863
18.866389	83549	481	32474	99710	542	32682
18.872778	83216	481	32494	100735	537	32552
18.879167	83515	483	32682	99178	541	32529
18.885556	83450	476	32649	99608	534	32578
18.891944	83613	480	32516	98738	541	32604
18.898333	83956	478	32602	97233	547	32459
18.904722	83795	478	32405	96622	537	32755
18.911111	84192	490	32459	100202	542	32726
18.917500	84493	480	32461	99367	539	32475
18.923889	84180	480	32494	98303	535	32541
18.930278	84845	485	32538	98816	554	32662
18.936667	84571	473	32528	98530	540	32684
18.943056	84208	477	32544	98544	538	32752
18.949444	83719	479	32624	97631	537	32514
18.955833	83511	484	32388	97029	545	32515
18.962222	82400	485	32462	97192	537	32646
18.968611	82650	476	32459	99782	543	32675
18.975000	82240	485	32499	101900	539	32575
18.981389	82628	481	32672	98869	537	32731
18.987778	82573	480	32660	100033	543	32710
18.994167	82750	472	32586	100498	550	32855
19.000556	82822	486	32661	100110	544	32583
19.006944	82652	479	32579	100757	541	32561
19.013333	82115	487	32683	100523	535	32535
19.019722	81969	482	32797	98138	543	32780
19.026111	81551	472	32687	97530	542	32642
19.032500	81807	477	32582	97526	549	32603
19.038889	81648	479	32614	98192	546	32687
19.045278	81514	477	32534	98949	539	32803
19.051667	81689	480	32620	99623	539	32698
19.058056	82208	481	32626	99468	543	32574
19.064444	83247	476	32566	99590	538	32496
19.070833	83255	482	32596	99352	537	32678
19.077222	83494	476	32516	98872	539	32566
19.083611	83554	484	32519	97991	541	32604
19.090000	83456	482	32519	98025	550	32445
19.096389	83546	489	32397	97848	541	32671
19.102778	83935	480	32375	98173	538	32589
19.109167	83797	479	32472	98316	541	32687
19.115556	83540	482	32548	98113	539	32561
19.121944	83940	477	32585	99145	543	32616
19.128333	84221	473	32509	99194	546	32501
19.134722	83895	477	32440	100912	542	32702
19.141111	83964	483	32549	102166	545	32739
19.147500	84239	484	32526	102293	539	32725
19.147500	83961	478	32200	99865	531	32522
19.153889	83724	482	32159	101586	532	32451
19.160278	84901	476	32212	100607	526	32371
19.166667	84655	476	32163	98690	530	32355
19.173056	84316	475	32123	98742	533	32441
19.179444	84161	489	32165	100068	528	32379
19.185833	84802	486	32096	101120	543	32411
19.192222	84868	481	32371	100224	526	32581
19.198611	85171	470	32253	100268	529	32428
19.205000	84589	477	32259	101031	529	32452
19.211389	84836	479	32106	100312	538	32435
19.217778	84647	482	32154	100628	527	32498
19.224167	83873	482	32182	101715	528	32515
19.230556	83916	474	32193	101557	546	32398
19.236944	84010	481	32223	100444	531	32417
19.243333	84200	476	32224	101414	544	32261
19.249722	83996	476	32277	99154	531	32246
19.256111	84937	474	32258	99890	533	32526
19.262500	85593	487	32342	99600	535	32558
19.268889	86949	479	32220	99434	533	32469
19.275278	88232	481	32271	99579	539	32518
19.281667	88844	476	32285	100278	522	32409
19.288056	89676	477	32219	101344	528	32529
19.294444	89552	486	32310	100498	524	32445
19.300833	90435	488	32341	100477	537	32542
19.307222	90649	474	32213	99507	533	32527
19.313611	89282	486	32310	99012	541	32437
19.320000	89225	484	32327	99266	550	32556
19.326389	87634	476	32328	98888	529	32530
19.332778	86882	481	32322	100319	528	32433
19.339167	85164	478	32295	99220	527	32398
19.345556	84017	471	32271	98901	537	32478
19.351944	83903	475	32400	99850	530	32453
19.358333	84619	481	32277	99460	532	32531
19.364722	85505	477	32309	98039	533	32424
19.371111	86602	483	32227	100520	535	32359
19.377500	86973	483	32399	99716	536	32418
19.383889	87215	484	32304	100323	534	32389
19.390278	87527	481	32267	100434	525	32465
19.396667	87901	479	32313	99575	536	32363
19.403056	87871	478	32230	99190	525	32385
19.409444	88353	478	32254	101177	528	32408
19.415833	89211	488	32257	100758	532	32545
19.422222	88646	485	32240	100059	525	32303
19.428611	86925	476	32316	100203	539	32411
19.435000	86069	475	32280	99955	531	32400
19.441389	85124	480	32218	102971	536	32365
19.447778	85926	481	32400	101300	542	32465
19.454167	87905	484	32243	99870	543	32387
19.460556	89238	491	32289	100766	524	32464
19.466944	89442	489	32323	101164	525	32502
19.473333	89854	481	32332	101318	537	32384
19.479722	89290	486	32307	102488	540	32442
19.486111	87396	479	32332	103127	535	32351
19.492500	86165	490	32328	102856	541	32452
19.498889	86195	482	32265	102899	524	32326
19.505278	86248	473	32344	103281	530	32313
19.511667	87878	485	32261	103194	527	32402
19.518056	88605	481	32405	101776	526	32316
19.524444	87581	481	32401	101599	534	32534
19.530833	86517	477	32267	100702	528	32394
19.537222	88964	483	32261	101957	532	32374
19.543611	87295	480	32334	102115	530	32291
19.550000	85869	481	32401	99868	523	32465
19.556389	84931	486	32323	100201	530	32350
19.562778	86257	483	32331	102349	531	32450
19.569167	88431	482	32345	101397	527	32478
19.575556	88352	488	32313	99270	527	32368
19.581944	88686	478	32244	100446	525	32345
19.588333	86346	475	32258	101878	528	32341
19.594722	86525	480	32215	102313	525	32334
19.601111	86002	486	32291	103240	523	32499
19.607500	85327	483	32266	101017	530	32320
19.613889	86182	487	32372	101267	532	32504
19.620278	85363	480	32237	101739	537	32265
19.626667	84906	483	32360	100535	519	32286
19.633056	85688	487	32275	101389	532	32272
19.639444	85915	478	32250	101428	518	32404
19.645833	85854	482	32370	100647	516	32311
19.652222	84360	479	32360	100037	531	32286
19.658611	83166	484	32201	100540	528	32557
19.665000	82090	490	32134	101161	528	32426
19.671389	82560	474	32239	102088	518	32344
19.677778	83981	476	32223	100535	525	32280
19.684167	84864	485	32210	99000	521	32421
19.690556	84383	482	32256	99554	522	32248
19.696944	84819	485	32318	100067	528	32316
19.703333	84649	490	32300	100667	529	32329
19.709722	87039	487	32277	101320	525	32416
19.716111	86472	481	32370	101202	522	32348
19.722500	84010	481	32422	101554	533	32474
19.728889	83614	487	32360	99565	534	32411
19.735278	83926	477	32276	101352	540	32328
19.741667	82309	473	32258	99424	518	32412
19.748056	81268	483	32154	98934	528	32369
19.754444	79847	481	32308	98707	531	32316
19.760833	79586	479	32320	98916	530	32468
19.767222	80005	482	32193	101789	525	32435
19.773611	80742	477	32217	102646	530	32219
19.780000	81967	479	32337	103128	522	32323
19.786389	83866	481	32443	100602	535	32439
19.792778	83371	483	32417	100434	526	32325
19.799167	83791	488	32424	103618	531	32537
19.805556	82885	488	32481	102574	532	32398
19.811944	82737	480	32485	100541	531	32365
19.818333	85373	475	32397	99696	520	32397
19.824722	86698	479	32415	98653	533	32473
19.831111	86158	482	32225	100203	533	32428
19.837500	84689	479	32302	102860	524	32381
19.843889	83039	481	32292	103296	533	32440
19.850278	81958	482	32287	101099	531	32436
19.856667	83032	485	32309	101337	523	32384
19.863056	84019	488	32363	101733	535	32431
19.869444	85776	488	32304	102645	522	32414
19.875833	86785	494	32373	102961	528	32452
19.882222	87282	484	32395	103972	522	32312
19.888611	87602	483	32451	102376	533	32236
19.895000	90252	484	32395	100724	526	32461
19.901389	89348	490	32409	100480	524	32425
19.907778	89361	485	32387	101070	524	32283
19.914167	88431	481	32271	102373	527	32355
19.920556	88712	489	32267	103074	523	32399
19.926944	88028	485	32339	103730	527	32328
19.933333	86848	480	32353	102785	533	32315
19.939722	87916	477	32208	103156	524	32453
19.946111	88884	490	32435	103077	529	32430
19.952500	88568	483	32284	102022	526	32533
19.958889	88966	485	32367	103256	524	32453
19.965278	88918	479	32170	102634	522	32501
19.971667	86656	476	32222	102389	535	32458
19.978056	86174	483	32292	101835	523	32317
19.984444	86917	489	32364	101858	526	32336
19.990833	86357	482	32234	101053	519	32377
19.997222	85709	488	32242	101333	537	32370
20.003611	86313	480	32241	99989	528	32385
20.010000	86808	480	32413	99761	528	32402
20.016389	86511	479	32278	102243	521	32425
20.022778	88021	483	32289	101465	522	32513
20.029167	85279	479	32478	103157	528	32394
20.035556	84986	485	32441	104518	524	32445
20.041944	85160	484	32379	99703	526	32418
20.048333	85011	477	32254	101315	529	32524
20.054722	84512	486	32384	100933	516	32439
20.061111	84493	494	32235	100478	523	32442
20.067500	83726	483	32269	102131	521	32482
20.073889	84215	476	32376	102151	530	32519
20.080278	84542	490	32406	101686	527	32486
20.086667	83782	478	32340	103254	528	32437
20.093056	84144	481	32381	102758	521	32426
20.099444	85382	483	32467	102783	519	32437
20.105833	86451	489	32305	103184	527	32443
20.112222	87232	481	32279	102496	529	32489
20.118611	87758	479	32297	102780	524	32484
20.125000	87219	482	32137	103070	517	32465
20.131389	87042	481	32118	103439	533	32351
20.137778	88352	492	32225	104299	531	32540
20.144167	85577	488	32281	104128	527	32520
20.150556	85145	482	32076	103063	534	32418
20.156944	85924	477	32274	103761	521	32452
20.163333	86536	484	32230	103959	534	32482
20.169722	85428	477	32131	104088	524	32280
20.176111	84262	483	32192	102393	516	32455
20.182500	85414	476	32203	104434	519	32605
20.188889	85962	489	32276	101604	534	32500
20.195278	87995	486	32139	102042	528	32413
20.201667	87627	479	32071	100883	525	32482
20.208056	87543	491	32088	101803	526	32439
20.214444	89159	484	32197	101748	519	32530
20.220833	89297	489	32123	102235	523	32467
20.227222	88724	490	32225	101124	518	32468
20.233611	87239	480	32151	99325	524	32487
20.240000	88955	476	32175	98401	520	32363
20.246389	89966	489	32195	99393	522	32413
20.252778	88790	481	32252	103326	521	32458
20.259167	89741	484	32115	102370	525	32412
20.265556	88447	475	32278	104036	527	32452
20.271944	88718	480	32151	102944	528	32487
20.278333	88997	477	32122	102496	528	32440
20.284722	89688	478	32276	102693	518	32476
20.291111	90613	480	32065	101620	532	32498
20.297500	89919	482	32009	101394	516	32441
20.303889	89419	483	32124	102397	525	32579
20.310278	91334	480	32130	101792	521	32683
20.316667	90350	483	32147	101708	524	32597
20.323056	89173	485	32229	102135	525	32618
20.329444	89334	482	32152	101708	518	32556
20.335833	88414	481	32158	102566	531	32691
20.342222	87204	482	32049	101823	531	32562
20.348611	88032	489	32003	102193	521	32764
20.355000	89439	483	32069	101057	526	32843
20.361389	89097	483	32127	101718	526	32605
20.367778	87662	481	32183	101277	529	32746
20.374167	87883	486	32193	104021	524	32759
20.380556	88200	486	32117	103096	523	32650
20.386944	87540	477	32116	102744	528	32579
20.393333	87110	482	32259	103166	528	32703
20.399722	87785	487	32138	101752	528	32617
20.406111	87988	483	32118	103552	527	32652
20.412500	87616	486	32116	100454	534	32711
20.418889	87637	479	32210	101185	535	32730
20.425278	86939	490	32177	101294	526	32469
20.431667	87702	490	32156	101554	528	32636
20.438056	86562	477	32161	102026	530	32544
20.444444	85639	482	32123	103905	522	32557
20.450833	87304	490	32156	103009	522	32465
20.457222	89065	482	32121	102992	529	32538
20.463611	89569	487	32053	102962	524	32664
20.470000	88547	482	32176	102605	514	32646
20.476389	87117	486	32181	102276	519	32618
20.482778	86708	487	32136	101090	532	32671
20.489167	86526	478	32090	100453	519	32659
20.495556	86727	482	32053	101788	533	32693
20.501944	86438	485	32099	101986	520	32630
20.508333	86032	483	32189	103071	518	32619
20.514722	86090	481	32148	102778	526	32516
20.521111	87003	473	32133	103353	527	32557
20.527500	88048	484	32108	102312	526	32508
20.533889	87777	472	32114	103069	531	32624
20.540278	87973	486	32090	101457	530	32642
20.546667	86879	487	32251	101899	523	32551
20.553056	87658	488	32129	101105	520	32714
20.559444	87638	481	32054	103977	530	32617
20.565833	88508	488	32088	102947	517	32648
20.572222	89256	484	32156	103804	526	32525
20.578611	88893	481	32076	101321	518	32538
20.585000	88114	487	32048	103178	516	32517
20.591389	87660	484	32161	102149	527	32709
20.597778	88367	485	32102	102535	517	32646
20.604167	88623	474	32266	102748	523	32697
20.610556	89017	491	32203	105835	520	32656
20.616944	89000	487	32142	104313	523	32562
20.623333	89332	480	32277	105757	521	32596
20.629722	89941	476	32107	103637	522	32533
20.636111	89977	486	32261	103767	521	32681
20.642500	90081	500	32200	103588	534	32621
20.648889	90260	489	32163	102864	519	32685
20.655278	90103	475	32135	102604	521	32611
20.661667	91137	480	32141	102477	524	32597
20.668056	92560	481	32154	103646	525	32722
20.674444	91438	485	32282	102459	523	32710
20.680833	90428	481	32134	104416	527	32474
20.687222	90571	484	32267	104235	529	32735
20.693611	90585	483	32165	102601	516	32702
20.700000	91068	482	32180	102888	522	32467
20.706389	91094	478	32242	104787	524	32743
20.712778	91325	480	32201	104291	526	32796
20.719167	91050	480	32170	103995	523	32621
20.725556	90838	483	32112	104069	527	32741
20.731944	90229	487	32163	103911	527	32618
20.738333	90370	488	32302	104143	526	32579
20.744722	91001	485	32274	104585	529	32691
20.751111	91561	487	32219	103630	531	32713
20.757500	90368	481	32270	102908	530	32652
20.763889	90362	484	32133	102062	520	32616
20.770278	90379	485	32221	102586	535	32710
20.776667	90649	487	32556	102683	528	32686
20.783056	90887	489	32401	103294	525	32648
20.789444	91389	482	32475	103707	525	32521
20.795833	92450	485	32555	105787	528	32662
20.802222	93721	477	32571	102747	526	32538
20.808611	93109	482	32484	102962	527	32549
20.815000	92992	485	32566	102381	520	32727
20.821389	93762	484	32512	104032	529	32613
20.827778	93223	483	32460	104222	532	32563
20.834167	92702	489	32536	104599	525	32642
20.840556	92260	484	32519	103106	526	32653
20.846944	92458	479	32504	104481	526	32646
20.853333	91612	481	32474	105874	528	32553
20.859722	90564	491	32458	106082	527	32496
20.866111	90246	483	32637	101976	529	32692
20.872500	90914	484	32648	103439	528	32621
20.878889	90986	482	32525	102488	524	32618
20.885278	90872	493	32585	100613	522	32648
20.891667	91957	482	32656	102315	534	32597
20.898056	92226	481	32572	104298	528	32543
20.904444	92777	487	32633	104159	516	32667
20.910833	92948	481	32544	104212	520	32607
20.917222	92807	480	32514	104444	523	32704
20.923611	92616	487	32533	105258	522	32557
20.930000	92455	481	32544	104122	531	32527
20.936389	92319	483	32500	104449	528	32548
20.942778	91941	480	32716	103208	523	32561
20.949167	91778	483	32536	103359	526	32571
20.955556	92012	487	32469	104486	518	32518
20.961944	92227	484	32625	104433	519	32508
20.968333	93416	491	32452	105720	531	32527
20.974722	93319	485	32556	102558	533	32492
20.981111	92698	486	32560	104617	526	32568
20.987500	93900	479	32676	104906	529	32553
20.993889	94266	490	32564	103162	534	32455
21.000278	94986	485	32608	101635	526	32466
21.006667	94721	482	32562	102513	520	32678
21.013056	94602	482	32623	101152	537	32600
21.019444	93080	488	32701	102371	525	32761
21.025833	92864	486	32684	101480	529	32534
21.032222	92703	481	32600	100947	528	32572
21.038611	93116	484	32561	100296	516	32483
21.045000	94396	485	32608	99266	525	32586
21.051389	94953	481	32586	100628	535	32519
21.057778	96664	488	32554	100948	526	32639
21.064167	94788	482	32663	101471	529	32548
21.070556	93178	484	32620	102306	528	32572
21.076944	93353	482	32628	101524	524	32715
21.083333	92934	490	32639	100219	525	32694
21.089722	92883	490	32575	99723	527	32565
21.096111	93601	489	32590	100067	531	32607
21.102500	93509	481	32608	99495	520	32586
21.108889	92953	479	32751	99894	527	32542
21.115278	94116	485	32645	100704	525	32597
21.121667	93301	494	32623	101171	526	32617
21.128056	92401	478	32649	102954	521	32551
21.134444	93274	486	32729	103028	520	32495
21.140833	94309	480	32536	103867	530	32405
21.147222	94038	485	32624	104733	527	32628
21.153611	94092	483	32633	103638	525	32531
21.160000	95251	486	32681	105535	519	32660
21.166389	95164	478	32648	105021	527	32471
21.172778	94618	483	32614	102419	528	32680
21.179167	94229	479	32664	103652	524	32463
21.185556	94319	496	32610	104039	521	32508
21.191944	94392	486	32684	105797	527	32595
21.198333	93791	477	32642	104782	527	32524
21.204722	94209	478	32627	106020	528	32596
21.211111	93557	486	32737	104202	526	32624
21.217500	95234	477	32670	104678	521	32752
21.223889	94541	480	32724	104227	533	32547
21.230278	95149	480	32626	103017	525	32532
21.236667	95074	493	32563	100756	518	32639
21.243056	94469	484	32630	100804	524	32555
21.249444	94049	484	32523	102298	523	32601
21.255833	94476	477	32683	104961	528	32681
21.262222	95211	485	32649	106746	527	32471
21.268611	94653	479	32449	106394	526	32462
21.275000	95534	480	32603	104999	531	32614
21.281389	95030	483	32572	105600	529	32528
