Time	A01	A02	A03	A04	A05	A06	A07	A08	A09	A10	A11	A12	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
0.955556	13276	12235	14456	14894	14799	14340	14910	17310	19617	22780	22239	21560	13257	12976	17892	18697	19328	17322	17703	20396	21828	22145	20882	21118	20916	13304	17405	19508	22675	18736	20413	19977	16964	21086	25097	24099	13252	13151	18048	20507	19295	17258	16389	22479	22888	24658	23170	26668	13090	12639	17626	20329	19980	17697	16037	19495	22683	24368	25561	29655	14383	13605	12610	14281	16918	15617	15495	18613	20043	22490	20925	30798	13383	12645	21999	26528	25278	29834	29187	29630	28427	28316	25353	30302	14395	18466	25634	31496	31747	30215	30777	31582	31618	31902	29947	30005
0.977778	13463	12681	15171	15486	15479	15003	15355	18137	20785	23452	23551	21934	13297	12953	18047	19962	20346	17888	18892	21511	22890	23082	21901	21390	20868	13218	18036	20085	23383	19305	21280	21140	17871	22137	25687	24864	13138	13154	18552	21273	20317	18386	17494	23313	23659	25450	23750	27018	13100	12845	18398	21219	21035	18565	16778	20901	23176	25509	26468	29622	14067	13589	12721	15411	18079	16120	16207	19739	21625	23992	22540	31257	13665	12759	22188	26608	26922	30631	29905	30527	28873	29142	26135	30701	14458	19444	26014	32160	31697	30651	30623	31687	31841	32152	30238	30416
1.000000	13500	12779	15718	16080	15615	15350	16257	19258	22021	24249	24238	22772	13174	13342	19092	20532	21019	19183	19727	22292	23707	23924	22512	22279	20685	13360	18842	21092	23965	20622	21919	21429	19013	22922	26517	25334	12954	13305	19358	21738	20574	18740	18607	23830	24323	25806	24586	27642	13378	12820	19266	21949	21777	19815	17577	21917	24407	26145	26847	29589	14270	13797	13402	15951	18807	17250	17205	21107	23027	25224	23585	31310	13307	12879	23082	27858	27153	31641	30308	31022	29201	29237	27180	30256	14392	20097	26088	32334	32130	30284	31302	31765	32218	32078	29808	29605
1.022222	13244	12721	15963	16589	16140	16002	16943	20123	22528	24719	24498	23816	13579	13375	19538	20713	22188	19882	20890	23227	24485	24441	23538	23300	20468	13453	19820	21255	24679	21325	22753	22516	20331	23723	26341	25505	13010	13535	20149	22318	21731	20079	19313	24316	24930	26170	24689	27616	13246	12939	20403	22727	22382	20674	18628	23002	24985	27123	27805	29880	14280	13716	13623	16906	19982	18337	18003	22140	23597	25671	25315	31502	13815	13061	23460	28191	28448	31819	30569	31025	29682	29827	27632	30496	14330	20706	26425	33317	32061	30718	31208	32160	31997	32520	30340	29778
1.044444	13524	12945	16744	17336	17303	16720	17942	20873	23234	25523	24762	24326	13556	14366	20496	21714	22605	20523	22011	23743	24459	24971	24283	23813	20854	13715	20613	22175	24933	21773	23714	23417	20839	24353	27290	25887	13122	13764	20773	23001	22354	21161	20296	25367	25740	26688	25698	28239	13184	13013	21210	23271	23396	21664	19791	23948	25707	27347	27818	29864	14211	13580	14050	18152	20422	19196	19151	23366	24949	26305	25907	31950	13361	13411	23890	28400	28750	32121	31200	31435	29817	30451	27930	30372	14061	21600	26930	34788	32187	30916	31259	31997	31943	32169	29741	29882
1.066667	13384	13235	17345	18044	18021	17288	18669	21944	24027	25523	25678	24633	13197	15083	20776	22393	23238	21351	22412	24762	25366	25268	24767	24044	20691	14161	20909	22516	25771	22850	24031	23543	21727	24805	27468	26287	12763	14291	21452	23423	23010	21821	21434	25899	25977	27341	26047	28447	13225	13318	21496	23652	23609	22713	20866	24916	26231	27807	28291	29621	14459	13447	14931	19061	22017	20332	20467	24127	25376	26966	27008	31924	13518	13503	24552	28987	28812	32633	31287	31883	30232	30266	28413	29945	14200	21804	27259	32930	32421	30507	31020	32244	32309	32179	29489	29325
1.088889	13305	13643	17622	19027	18482	18184	19810	22436	24247	26132	25852	25675	13161	15472	21450	22806	23790	21953	23166	24822	25952	25614	25249	24845	20915	14658	21512	23102	25907	23478	24498	24222	22520	25463	27165	26326	12871	14542	21696	24186	23055	22433	22196	26133	26313	27383	26303	28283	13317	13628	22429	24302	24418	23389	22083	25963	26733	27956	28726	29273	14218	13746	15778	19728	22151	21779	21676	25607	26149	26934	27159	32193	13605	13925	24598	29149	29115	32913	30856	31756	30222	30332	28598	30074	14244	22428	26915	32797	32737	30947	31246	31883	31747	32373	30494	30046
1.111111	13299	13693	18224	19840	19356	19499	21008	23104	24637	26698	26305	25682	13241	16343	21891	23117	23996	22891	23561	25703	26085	26265	25342	25086	20496	15439	22051	23223	26093	24218	24750	24468	23514	25836	27411	26622	13244	15639	22207	24618	23992	23292	22587	27050	26149	27541	26866	27814	13053	13826	22397	24447	24820	23964	23329	26859	26935	28182	28691	29490	14305	13681	16751	20622	23276	23249	22974	26240	26488	27011	27973	32311	13796	13899	24925	29193	29118	33183	30712	31929	30534	30682	28863	29949	14283	22762	27167	32866	32329	30625	31048	31773	32272	31932	30345	29997
1.133333	13293	14630	18860	20190	19931	19802	22169	24103	25255	26820	26454	26421	13396	17404	22699	24071	24546	23138	25011	25326	26889	26516	25583	25504	20619	16382	22339	23988	26647	24703	26017	25309	24170	25859	27448	26643	13239	15956	22631	24476	24065	23960	23670	26944	26658	27628	26861	28476	13218	14348	23017	24870	25408	24687	24499	26788	26860	29100	29071	29605	14219	13872	17600	21649	23804	24110	24163	26870	27082	28031	28757	31710	13574	14420	25344	29214	29893	32855	31353	32419	30503	30831	28900	30679	14213	23636	27174	32853	32434	30775	31385	32011	32266	32515	30085	29772
1.155556	13497	15122	19523	20552	20803	20896	22566	24616	25703	26911	26978	26227	13089	17416	22711	24039	25070	24007	25236	26048	26663	26491	26452	25806	21095	16678	23096	24064	26700	24978	26240	25745	24720	26344	27487	26538	12834	16888	22758	24882	24392	25027	24298	26885	26497	27966	26890	28630	13383	14850	23057	25389	25776	25363	25163	27287	27459	28755	29272	30454	14395	13656	18426	22210	24174	24908	25125	27373	27098	27754	28516	32113	13557	15025	25346	29644	30036	33403	31421	31613	30712	31183	29440	30357	14107	23695	27588	32403	32802	30967	31183	31974	31832	32396	29544	29637
1.177778	13473	15743	20090	21784	21202	21634	23434	25175	26196	27110	26775	26666	13374	18009	23355	24409	25470	24705	25261	26177	27097	27141	26657	25747	21200	17270	23166	24729	26546	25205	26383	25678	24840	26235	27909	27108	12720	17951	23175	24884	25197	25153	24920	27471	26790	28165	26906	28304	13373	15395	23645	25002	25818	25748	26101	27721	26927	29325	29440	29270	14156	13794	19631	22647	25100	25816	25423	28036	27446	28191	28601	32854	13524	15536	25632	29590	29395	33192	31292	31753	30808	31580	28742	30473	14356	24271	27804	32669	33038	31020	31004	31971	31979	32513	30418	30061
1.200000	13189	16296	20365	21977	22637	22379	23602	25615	25959	27532	27097	26637	13186	18222	23215	24941	25570	24457	25941	26452	27453	26661	26589	25757	21026	18023	23293	24220	27232	26218	26834	25821	25149	26472	27685	26525	12778	18580	23776	25105	24759	25642	25806	27318	26961	27863	26922	28529	13174	16234	23444	25327	26402	25853	26587	27684	28039	29007	29247	30189	14142	13698	20243	23544	25587	26069	26069	28039	27695	28068	28668	32787	13499	16492	25664	29571	29507	33011	31255	32406	30949	30987	29089	30663	14298	24358	28031	33186	33139	30968	31545	31887	32508	32691	29913	29886
1.222222	13324	16774	20684	22768	22649	23338	24155	25599	26051	27984	27246	26538	13103	19268	23952	25136	25539	24920	25851	26518	27220	26817	26515	25906	20869	18612	23919	24644	26948	26016	27119	26151	26035	26807	27706	26550	12909	19398	23760	25120	25614	25894	25819	27716	26781	28006	27575	28375	13091	16996	23874	25505	26206	26395	26718	27872	28132	29331	29410	29808	14272	14452	21444	23914	26070	26300	26549	28353	27704	28312	28871	32917	13672	17055	25639	29714	29457	33304	31294	32037	31007	31273	29599	29983	13874	24623	27675	32914	32816	30581	31555	31546	31963	32639	29911	29701
1.244444	13484	17561	21470	23546	23304	23693	23949	26205	26492	27727	27575	26708	13267	19778	24209	25319	25998	25198	26193	26726	27623	27082	26703	26108	20435	19475	24029	24388	27157	26431	26844	26617	26199	26318	27777	26520	13187	19887	24098	25623	25981	25698	26043	27445	26771	28336	27454	28423	13283	17875	24091	25880	26772	26596	26581	28243	27778	28895	29208	30172	14188	14279	21798	24750	26205	27443	27260	28663	27547	28137	29083	32634	13480	18104	25728	29821	30381	33556	31134	32153	30955	31467	29417	30410	14336	24962	27878	32705	33416	30740	31315	32147	32267	32641	29889	29775
1.266667	13293	17947	21844	23299	23538	24338	24506	26217	26243	28042	27066	27310	13253	20611	24199	25226	26044	25374	26269	26889	27500	26999	26851	26113	20630	20167	23926	24902	27424	26469	27150	26509	26462	26524	27354	26728	12799	20477	24157	25546	25264	26447	26416	27600	27314	28388	27694	28431	13537	18472	24225	25986	26492	26802	27000	28402	28197	29246	29756	30019	14178	14132	22293	24955	26211	27463	27120	28671	27836	28358	29434	32961	13557	18887	25934	29718	29574	33228	31243	32082	30933	30913	29510	30049	14100	25200	28354	32452	33683	30733	31127	32269	32682	32480	30040	30044
1.288889	13207	18330	22083	23602	23860	24015	24385	26203	26391	27816	27520	27339	13225	20887	24694	25244	26128	25637	26680	26875	27838	27251	27039	26285	20712	20644	24448	25075	27308	26624	27109	26426	26494	26514	27857	27019	13123	20865	24528	25554	26232	26685	26766	27505	27287	28241	27210	28368	12902	19213	24135	25743	26984	26822	27506	27732	27974	29185	29297	30623	14078	14473	22860	25082	26647	27470	27870	28496	27805	28270	29108	32643	13426	19683	25936	29905	29788	33199	31723	32192	31294	31566	29602	30260	14167	25347	28171	33069	33519	31074	31529	32014	32180	32684	30128	29444
1.311111	13242	18720	22629	23904	24116	24339	24408	26152	26181	27987	27662	27125	12992	21280	24359	25512	26501	26025	26559	26694	27546	27377	26620	26354	20750	20757	24438	25260	27227	27037	27238	26845	26412	26471	27449	27282	12829	21198	24734	25837	26189	26526	27034	27664	26793	28339	27763	28239	13235	19645	24310	25718	26906	27379	27533	27900	27861	29568	29503	29646	14181	14433	23265	25494	26961	27997	27502	29175	27978	28374	29209	32680	13624	20815	26164	29885	29563	33564	31508	32607	30855	31472	29728	30366	14161	25600	28385	33144	33457	31234	31653	32257	32003	32418	30385	29816
1.333333	13180	19586	22646	24024	23896	24651	24604	26127	26407	27866	27515	27531	13168	20974	24609	25299	26421	25803	26313	26532	27913	27174	26779	26462	20423	21602	24214	25348	27415	26720	26981	26727	26443	26577	27405	26666	12934	21904	24720	25738	25861	26840	27143	28173	27338	27811	27482	28278	13574	20291	24464	25726	27110	28020	27359	28381	28199	29429	29645	29441	14041	14981	23737	25465	27312	27585	27705	28649	27628	28969	29294	32676	13689	21060	26010	30252	29927	33170	31654	32288	30914	31572	29618	29938	14179	25741	28275	32966	32990	31337	31006	32136	32207	33176	30257	29674
1.355556	13384	19740	22886	24166	24352	24881	24683	26300	26790	27852	27715	27099	13480	21495	24937	25897	26107	25970	26540	27179	27631	27505	26875	26483	20520	22391	24984	25096	27707	27554	27471	27030	26901	27161	26872	26986	13006	22194	24804	26071	26147	27031	27389	27756	27082	28232	27292	28130	13326	20801	24780	26273	27678	27699	28163	28316	28190	29630	29636	29954	14434	15359	24528	25640	27217	28137	27873	28743	27938	28802	29338	33202	13577	21743	26237	30070	29911	33205	31405	32407	31303	31139	29971	30377	13937	25932	27918	33054	33177	30961	32013	32091	32523	32417	29807	29706
1.377778	13298	20108	22915	24099	24737	24555	24817	26635	26600	28121	27416	26505	13302	21785	24733	25859	25946	25964	26474	27419	27705	27331	26533	26195	20426	22316	24477	25519	27803	26986	27176	26857	26774	26974	26820	27030	13158	22601	24552	26049	26468	27134	27364	27590	26991	28342	28025	28629	13266	21100	25077	26563	27075	27719	27761	28383	28786	29851	29753	30389	14263	15754	24668	26355	27522	28382	28128	29221	28185	28724	29286	32794	13382	21772	26097	29839	30000	33126	31270	32134	31511	32082	29857	30070	14198	25739	28505	33366	32724	30974	31464	32341	32587	33150	30091	29292
1.400000	13154	20876	22748	24278	24633	24761	24501	26688	26494	27760	27384	26992	13466	22112	25013	25818	26316	25557	26570	26888	27731	27096	27040	26655	20450	22467	24554	25600	27794	27009	27725	26866	26972	26735	27069	26824	12741	22806	24726	25526	26430	27298	27414	28289	27195	28001	27814	27973	13348	21660	24837	26168	27469	28092	27938	28471	28445	29521	29768	29838	14235	16503	24802	26292	27745	27854	28099	28908	27789	28656	29293	33416	13469	22430	26477	30170	30305	33372	31313	32409	31393	31501	29723	30606	14187	26165	28131	32877	33247	30829	31381	32497	32598	32733	30061	29455
1.422222	13006	21159	23046	24370	24501	25138	24978	26765	26897	28367	28068	27241	13494	22455	24914	25566	26870	26485	27114	26877	27819	27055	26688	26476	20461	22764	24712	25431	27893	27112	27761	27139	26890	26821	26941	26991	12935	22971	24793	26090	26149	27433	27910	28418	27413	28172	27182	28625	13223	21790	24470	26654	27148	28032	27644	28568	28158	30121	29997	30383	14295	16716	25173	26613	27276	27861	27613	29251	28310	28618	29247	33341	13677	23288	26186	30217	30279	33726	31545	32413	31477	31495	29723	30210	14089	26485	28003	33126	33026	31575	32128	32486	32022	32650	29618	29582
1.444444	13385	21628	23067	24396	24493	25170	24894	26711	26787	28142	27603	27163	12994	22661	24648	25842	26255	26127	26626	26634	27796	27472	26683	26078	20611	23267	24807	25468	27525	27373	27529	26733	26803	26798	27264	26876	12917	22962	25071	25818	26021	27216	27955	28323	26933	28414	28233	28080	13194	22254	25646	26855	27290	27713	28242	28849	28501	29833	30052	30463	14330	18176	25480	26504	27709	28136	27858	29063	28377	28360	29044	33327	13438	23480	26565	30169	30298	33741	31651	32329	31358	32018	30081	30449	14021	26020	28072	33394	32405	31299	31917	32120	32226	32448	30319	29276
1.466667	13337	21825	22939	24722	24470	24883	24787	26797	26883	28457	27528	27162	13246	22415	24803	25550	26604	26022	26681	27050	28129	27100	27020	26330	20630	23327	25175	25440	27943	27202	27471	26683	26970	26641	27126	27223	12743	22923	24978	26298	26653	27587	28007	27946	27430	27624	27827	28017	13121	22074	25192	26853	27284	27943	27694	28704	28511	29729	30340	30123	14373	18916	25918	26534	27787	28381	28007	29096	28224	28660	29381	33052	13639	23258	26449	30039	29750	33717	31881	32280	31391	31543	30320	30124	14029	26066	28657	33140	33307	31283	31676	31959	32137	32889	29847	29644
1.488889	13251	22009	23491	24382	24405	24696	24660	26647	26887	27982	27776	26802	13149	22317	24890	25857	26701	26318	26866	26697	28058	27129	26996	26670	20342	23523	24864	25369	27452	27230	27351	26946	26720	26991	27647	27374	13093	23189	25307	26659	26867	27613	28025	28043	26750	28437	27734	27966	13175	22637	25072	27020	27121	28055	28124	28261	28394	29954	29669	30286	14068	19779	25608	26648	27668	28687	28258	29068	28137	29140	29314	33377	13625	23969	26582	30576	29866	33419	31692	32170	31399	31790	30382	30537	14267	26693	28550	32970	33266	30921	31762	32593	32348	32515	30127	29208
1.511111	13017	22208	23409	24710	24807	24781	24745	27162	26939	28234	27635	26512	13218	22726	24950	25917	26822	26375	27237	26934	27858	27246	27123	26550	20334	23753	24733	25430	27674	27254	27520	27020	27123	26962	27174	26848	13226	23295	25111	26669	26759	27192	27951	28340	26981	27836	28049	28010	13184	22620	25209	26740	27427	28040	27576	28406	28380	29464	29833	30208	14296	20239	25918	26628	27875	28660	28042	29167	28329	28748	29280	32948	13489	24211	26244	30485	30184	33946	31746	32339	31250	31781	30406	30644	14246	26311	28658	33465	32735	30578	31295	33035	32344	32328	29879	29751
1.533333	13193	22631	23465	24642	24851	25095	24139	26858	26987	28243	27737	26909	13260	22806	24972	25856	26863	26252	26887	26950	27858	27475	26561	26483	20434	23682	24987	25786	27807	27614	27215	26904	26974	26706	27444	26761	13278	23662	24912	26206	26657	27501	28187	27953	27061	28688	28126	27953	13451	22989	25790	27102	27168	28355	27614	28634	28696	30000	30020	29841	14209	21025	26170	26852	27744	28215	27783	29422	28118	28536	29061	33182	13629	24780	26176	30257	29799	33485	31589	32459	31669	31895	30146	30271	14108	26602	28807	33126	32678	31324	31984	32603	32370	32452	29947	29447
1.555556	13359	22657	23465	24938	24377	25177	24707	26492	27071	28172	27640	26907	13181	23221	24963	25993	26692	26217	27014	26650	28307	27333	26791	26517	20293	23945	25147	25721	27482	27441	27905	26823	27017	27160	27547	27685	13016	23681	24803	26507	27158	27552	28212	28598	26950	28084	27996	28111	13161	23154	25772	26868	27248	28245	28139	28471	28449	29787	29920	30695	14143	21818	25876	26891	27756	28185	27947	28938	28369	28640	29418	33635	13477	24140	26272	30502	30370	33490	31201	32484	31548	31969	29871	29956	14036	27087	28994	33013	32131	31444	31920	32325	32244	32454	30192	29381
1.577778	13287	22561	23283	24850	24686	24458	24807	27366	26918	28158	27497	27121	13030	22845	24982	25919	26244	25967	26799	27493	28276	26984	27324	26186	20364	23931	25477	25547	27874	27574	27911	26572	26619	26636	27072	26780	13080	23487	25115	26058	26690	27488	28496	28492	26686	28105	27715	28082	13438	23280	25742	27199	27537	28312	28125	28668	28944	30208	30312	30086	14067	22522	26263	26741	27756	28623	27945	29045	27939	28473	29438	33558	13372	24731	26141	30515	30447	33710	31548	32630	31215	31299	30335	30227	14136	26407	28673	33231	31999	31283	31856	32418	32400	32872	30186	29598
1.600000	13276	23077	23367	24462	24525	24419	24299	27063	26779	28155	27450	26691	13277	23076	25016	26119	26685	26369	26815	26609	28397	27698	26911	26279	20320	23969	25186	25705	27385	27249	27516	26555	27465	26578	27114	27511	12866	23422	25351	26797	27133	27418	28107	28173	26647	28221	28139	28374	13212	23043	26039	27129	27102	28376	27928	28478	28960	29966	29990	29973	14187	22610	25761	27434	27964	28243	28287	28726	27825	28524	29916	33618	13501	25159	26056	30308	29978	33425	31350	32067	31561	31638	29777	30039	14305	26919	28984	33316	32658	31099	31556	32010	32411	32352	30099	29223
1.622222	13190	22954	23550	24670	24710	24336	25044	26786	26670	28685	27396	26701	13028	23038	25047	26114	26431	25936	27018	26737	27920	27281	26676	26177	20519	24151	25692	25537	27796	27370	27887	26489	27263	27032	27119	27333	12845	23669	25322	26958	27158	27299	28471	28047	26840	27917	27734	28053	13197	22914	26022	27061	27377	28846	27992	28875	28893	30145	29791	29941	14329	23081	26318	27201	28038	28226	28181	28813	28316	28645	29656	33649	13270	25307	26559	30206	30020	33969	31145	32579	31247	32042	29733	29961	13960	26661	29205	33643	32463	31304	31557	31820	32367	32270	30696	29144
1.644444	13134	23604	23741	24872	24532	24846	25176	26715	26688	28307	27975	27585	13050	23689	25227	25727	27005	26260	26755	27176	27892	27054	26968	26786	20192	24489	25466	25773	27814	27435	27105	27127	27258	26613	27117	27506	13095	23531	25382	26667	26866	27203	28179	28357	27144	27799	28033	28052	13684	23471	26146	27076	27638	28523	27892	28453	29048	29605	29879	30219	13968	23824	26595	27147	28132	28322	27804	28720	28062	28727	28833	33329	13156	24649	26140	30606	30340	33459	31366	32234	31536	31571	29696	29793	14064	26713	28886	33215	32025	30537	32278	31952	32014	32483	29875	29423
1.666667	13358	23306	23459	25161	24429	24480	24509	26586	26680	28324	27975	27370	13253	23297	25106	25700	26850	25995	27299	27038	27826	27285	27471	26797	19968	24238	25337	25790	27715	27277	27053	26670	26636	26960	27107	27049	12590	23827	25434	26412	26911	27441	27978	28695	26983	28074	28068	28511	13211	23246	25977	27316	27635	28607	28460	28833	28284	29707	29820	30093	14087	24223	26654	27129	27895	28492	27739	29177	28337	28857	29070	33336	13173	25214	26241	30263	29800	33743	31292	31924	31836	31377	30077	30135	13882	26834	29337	33466	32488	31255	31382	31590	32538	32902	30253	29420
1.688889	12983	23249	23580	24890	24427	25165	25398	26751	26837	28296	27649	26921	13012	23415	25077	25864	26297	25959	27012	26960	28239	27246	26677	26701	20452	24477	25430	25562	27969	27100	27309	26423	26942	26664	27257	27618	12851	24104	25143	26930	26909	27844	28033	28753	26942	27794	28343	27841	13389	23340	25992	26937	27537	28749	28096	28989	28300	29600	29512	30370	14245	24546	26392	27669	27982	28467	27757	28773	28154	29055	29743	33106	13447	25334	26906	30373	29967	33102	31293	32473	31311	31793	30172	30263	14073	26856	29071	33262	32020	30692	31922	31950	32477	32708	29962	29369
1.711111	13127	23519	23476	24561	24540	24530	24428	26422	26775	27789	27871	27076	13304	23577	25126	25966	26741	25897	27029	26953	27954	26863	26641	26273	19885	24210	25346	25629	27820	27477	27637	26889	27110	27165	27384	26724	12727	23762	25328	26970	27254	27386	28495	28173	27055	28173	28555	27785	13163	23346	25947	26966	27289	28378	28091	28718	28704	30023	29826	30396	14237	24375	27074	27123	28270	28159	27780	29031	28289	28534	29088	33456	13682	25449	26454	30047	30208	33321	31461	31972	31551	31359	29298	30271	14181	26880	29205	33339	32043	30826	31941	32048	32488	32386	29874	29096
1.733333	13503	23859	23264	24218	24438	24523	24613	27263	26516	28003	27670	27218	12993	23145	25605	25567	26707	25672	26672	26372	27891	27197	27077	26424	20484	24254	25400	26062	27292	27484	27372	26644	26949	27267	27393	27872	12727	23782	25540	26635	26703	27288	28521	28857	26734	27963	28003	28134	13162	23268	25922	26677	27565	28749	28090	29059	28848	30040	29927	29888	14323	24837	26702	27562	28126	28287	27889	28984	27805	28723	29697	33228	13471	25537	26008	30956	30139	33823	31092	31953	31801	31471	29766	30532	13908	27420	28929	33105	32181	31354	32199	31867	32016	32917	29900	29263
1.755556	13225	23689	23196	24572	24457	24736	25052	26769	26522	27638	27444	26359	13063	23489	25531	26000	26620	25972	26396	26725	28341	26589	26855	26599	20307	24536	25489	25535	27880	27636	27248	26261	26671	26448	26702	27511	12858	23806	25466	26784	26846	27181	28340	28736	27155	27635	27601	28329	13500	23318	25424	26589	27226	28703	27917	28658	28162	30123	29609	29330	14033	25329	26641	27259	27904	28248	27802	29021	28353	28908	29373	33388	13524	25924	26253	30255	29895	33358	31664	32087	31289	31976	29459	30505	14013	26948	29327	33611	32383	30586	31694	31913	32311	32612	30527	29460
1.777778	13277	23871	23111	24959	24282	24734	24157	27012	26752	28048	27586	27407	13115	23335	25164	25531	26655	25806	26843	26823	27648	27164	26938	26794	20483	24681	25698	25543	27717	27306	26902	26841	27612	27172	27228	28251	12803	23875	26022	26887	26595	27380	28215	28198	27209	27946	28595	28268	13416	23528	26105	26523	27667	29149	28250	29116	28358	30018	29870	30009	14336	25483	26734	27312	28189	28325	27670	28772	28131	28650	29199	33192	13459	25938	26971	30742	30398	33808	31079	32438	31391	31814	29596	30581	14124	27355	28693	33319	32064	30971	32231	32009	31983	32679	29926	29411
1.800000	13039	23766	23628	24948	24501	24909	24881	26584	26700	27514	27135	27002	12918	23280	25084	25832	26848	25972	27104	27045	27732	26999	26803	26842	19617	24721	25487	25821	27696	27149	26858	26235	26750	26905	27267	27356	12501	23767	25234	27202	27015	28147	28454	28506	26883	27567	28747	27925	13445	23568	25856	26335	27499	28687	28421	28545	28607	29795	29815	29377	14074	25825	27026	27467	28291	28494	28021	28642	27631	29050	29708	33333	13180	25644	25760	30415	30057	33126	31442	32159	31606	31456	29637	30751	13980	27315	29543	33111	32375	30864	31997	32462	31918	32519	29921	29730
1.822222	13095	23800	23316	24915	24470	24449	24838	26587	26898	27925	27474	26889	13028	23735	25448	26108	26666	26131	26604	26668	27887	26544	26798	26698	20142	24859	25122	26248	27589	27242	27449	26600	26865	27040	27215	27396	12859	23996	25407	26957	26583	27436	28475	28541	26991	27610	27992	28082	13031	23569	25583	26348	27740	28714	28302	28768	28535	30270	29585	29867	14328	25610	26769	27757	28034	28260	27684	29079	28282	28948	28937	33410	13347	25789	26326	30529	29605	33465	31213	31899	31061	31981	30078	30621	13980	27115	29355	33247	31884	31101	31861	32368	32286	32643	30144	29587
1.844444	13288	23938	23486	24762	24341	24661	25307	27087	26432	27905	27218	26843	13263	23620	25339	25847	26487	26095	26162	26718	27449	26587	26928	26349	20282	24856	25096	25818	27318	27212	26883	26406	27184	27045	27245	27506	12785	24086	25857	26645	26549	27190	28434	28426	26985	27619	28268	28288	13193	23306	26147	26882	27236	28809	28108	28976	28202	29965	30084	29658	14181	26454	26765	27524	28239	28515	28081	29211	28484	28967	29152	33559	13384	25972	26413	30554	30120	33314	31237	31932	31341	31512	29954	30398	13762	27076	28786	32844	32435	31005	32012	31827	31630	32901	30261	28979
1.866667	13384	23655	23478	24906	24260	24985	24941	26738	26463	28140	27468	27240	13157	23850	25706	25766	26797	25920	26943	26706	27814	26677	26456	26810	20225	24742	25779	25752	27307	27660	26602	26571	26976	26864	26841	27692	12828	23992	25818	27011	26760	27490	28511	28885	26382	27345	27984	27615	13103	23896	25799	26284	27644	28991	27895	28776	27829	29918	29854	29754	14160	26206	27062	27594	28158	28271	27490	28735	27977	28697	29290	33199	13408	25797	26378	30443	29619	33283	31182	32149	31261	31309	29875	30386	14350	27090	29487	33466	32226	30866	31877	32264	32250	32692	30068	29229
1.888889	13261	23750	23449	24354	23987	24269	25046	26312	27024	27853	27265	27125	12998	23557	25614	26102	26293	25541	26488	26746	28157	27115	26986	26666	20259	24807	25301	25602	27498	26998	26925	26385	26957	27163	27256	27729	12572	23675	25807	26990	26777	27663	28497	28397	27149	27566	28477	27443	13396	24077	25827	26199	27200	28821	27805	29052	28324	29772	29611	29913	14222	26345	26389	27322	27892	28035	27220	28793	27802	28534	29101	33077	13346	25900	26258	30313	29859	33324	30911	32172	31614	31571	29706	30563	13812	27200	29520	32895	32671	30865	31662	31956	31974	33176	29812	29432
1.911111	13421	23893	23468	25033	23752	24226	25249	26990	27020	27751	27410	27232	13074	23633	25553	25505	26610	25752	26391	26732	27982	26875	26569	26672	20422	24912	26102	25755	27721	27022	26393	26408	27075	26779	26656	27415	12846	24243	25375	27026	26438	27472	28575	28489	26935	27524	28631	28079	13189	23366	25337	26764	26994	28585	28084	28880	28197	29695	29844	29187	13947	26782	26668	27405	28318	28444	27577	28999	27959	28379	29405	33575	13318	25923	26421	30249	29816	33706	31229	31668	31825	31636	30139	30443	14123	27345	29380	32845	32131	30611	32145	32320	32194	32610	29985	29400
1.933333	12995	23521	23591	24762	24213	24438	25655	26461	26428	27839	26841	26148	13067	23766	25634	26063	26519	25852	26384	26473	27588	26859	26659	26694	20026	24787	25698	25876	26957	27056	26291	26372	26906	26900	26890	27501	12781	24169	25499	27323	26286	27504	28635	28537	26898	27204	28480	27680	13237	23549	25440	26256	27615	29074	28195	29025	28174	29898	29273	29346	14127	26553	26854	27501	27921	28407	27644	28265	27964	28517	28682	33367	13416	26110	26874	30895	29820	33440	31673	31936	31599	31888	29784	30787	13873	27342	29431	33558	32354	30832	32447	31825	32030	32671	29428	29310
1.955556	13117	24081	22863	24879	24068	24001	25114	26714	26802	28027	27436	26961	13107	23739	25379	25950	26191	25773	26177	26529	27787	26544	26906	27100	20235	24586	25788	26179	27292	27153	26532	26496	26753	26752	26635	27274	12641	24306	25907	26388	26036	27790	28850	28642	26868	27621	28452	28008	12958	23677	25146	26669	27490	28748	28228	28529	28368	29992	29667	28875	14169	26198	27073	27264	28122	28138	27545	28753	28173	28532	29087	33714	13134	26129	26689	30622	30341	33358	31192	31952	31513	31955	29671	30275	14163	27343	29523	33434	32077	30736	32190	32157	31671	32825	29763	29218
