Time	B01	B02	B03	B04	B05	B06	B07	B08	B09	B10	B11	B12	C01	C02	C03	C04	C05	C06	C07	C08	C09	C10	C11	C12	D01	D02	D03	D04	D05	D06	D07	D08	D09	D10	D11	D12	E01	E02	E03	E04	E05	E06	E07	E08	E09	E10	E11	E12	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	G01	G02	G03	G04	G05	G06	G07	G08	G09	G10	G11	G12	H01	H02	H03	H04	H05	H06	H07	H08	H09	H10	H11	H12
12.780000	70379	78710	84056	84031	80372	60177	35045	19546	19858	18910	23519	27879	80353	17662	15900	15723	16124	31641	15826	15797	15411	15233	15842	17709	16136	16559	14982	15697	16030	15820	15954	16192	15427	15636	15497	15605	16670	16048	16950	15707	16057	16105	16718	16936	16561	16108	16302	15707	23500	19084	18750	18813	19004	19420	24929	25028	24800	24544	25220	24890	53350	34826	34086	33864	34459	34486	52676	52022	53638	53561	57328	51638	158525	95403	87291	91993	88199	84589	83479	36099	61409	79499	15134	25706
12.799722	70228	82295	77346	84214	79415	60157	37348	19564	20355	18423	24813	26869	82804	17663	16541	15990	16527	32959	15874	15869	15694	15743	15638	17283	16108	16614	15431	15612	16114	15637	16030	16112	15616	15523	15304	15183	16207	16087	16286	15732	16147	16362	16442	16831	16574	16245	16648	16442	23950	18854	18683	18749	18755	19095	24798	25022	25358	24565	24975	25122	53878	35379	34042	34564	34582	34295	53085	52713	53527	54096	57611	51753	157420	94177	86673	92854	87668	85315	82042	36133	61717	81452	15066	25684
12.819444	69860	79607	81762	85596	80037	60548	38172	19527	20845	18392	25030	26488	81502	18362	15956	16121	16513	31236	15881	15589	15567	15552	16009	17601	15970	16439	15828	15823	16025	16004	15939	16579	15343	15618	15416	15340	16827	15800	16563	15469	16284	15743	16517	16365	16552	16289	16449	16240	23399	19299	19188	18786	18961	18929	25159	25123	25241	24390	25373	24461	53898	34268	34438	33579	34536	34347	52487	52183	53970	54406	57771	52271	158999	95268	88753	91740	87566	84249	83643	35982	62833	82200	15240	25894
12.839167	70308	79624	83446	82539	81358	59791	42296	20105	21178	18703	25667	25800	78684	17756	16325	16265	16738	32997	16114	15683	15150	15772	15313	17789	16093	17048	15690	15828	16406	16224	16272	16289	15631	15378	15475	15415	16418	15900	16592	16111	16668	15979	16407	16856	16778	16229	16442	16408	22925	19209	18831	18776	18825	19328	25279	25250	24405	24861	24955	24947	54094	34823	34162	34000	34122	34300	52953	52135	53042	54119	58364	52035	158038	95184	87865	92491	88554	85112	82686	35990	61020	81178	14829	25970
12.858889	70851	80087	81573	82373	77032	60530	39471	20021	20424	18756	23976	28284	78011	18259	16355	16066	16773	34240	15931	15635	15170	15767	15896	17813	16113	16259	15669	16029	16094	16098	16146	16167	15451	15499	15412	15578	16638	15793	16704	15997	15854	15988	16612	17158	17149	16212	16500	16267	23477	19223	18667	18677	18523	19252	24775	25220	25214	25041	24759	24660	53487	34987	33834	33906	33749	34338	52734	51952	53673	54233	57539	52738	159724	94453	86909	91756	88138	85650	80768	35653	61873	80862	14930	25719
12.878611	69926	80273	83982	83539	80916	59438	37880	20495	20961	18725	25465	25663	78557	17872	16177	16222	16452	37492	15856	15931	15821	15699	15628	17261	16047	16655	15853	15771	15963	16100	16174	16264	15454	15455	15457	15568	16695	15848	16645	15755	16202	15972	16867	17032	17294	16549	16615	16181	23205	18789	18914	18582	18269	19137	25174	25741	25557	24819	24641	25122	54039	34791	34505	34338	34568	34368	53551	52561	53851	54308	57835	52657	158853	94410	87311	92934	87533	86105	82203	35584	60684	80970	15304	25880
12.898333	71070	82100	81614	81500	79500	60361	42082	19420	21646	19232	23649	26979	81414	18035	16010	16030	16189	36467	15857	15316	15635	15647	15259	17543	16175	16359	15700	15700	15708	15993	16130	16307	15633	15504	14938	15330	16838	16151	16729	15535	16314	16101	16281	16601	16717	16287	16525	16222	23932	19330	18853	18597	18539	19125	24852	25080	24948	24677	24576	25545	53975	34960	34452	34751	34548	34068	52435	52322	54392	54258	57011	52494	159264	94908	86863	91449	87417	85390	81065	35349	61275	81776	15615	26121
12.918056	70934	79982	81421	82548	80733	60563	39413	20408	21062	18954	25317	28319	83093	18143	16303	15787	16658	35098	15814	15408	15452	15869	15665	17563	15874	16511	15702	15649	15949	16222	15969	16179	15525	15430	15751	15364	16752	15771	16647	15721	16168	15820	16409	16966	16735	16465	16247	16166	23255	18997	18339	18824	18429	19315	24867	25135	25028	24695	24444	25100	53929	35149	34431	33620	34109	34692	52917	52998	53182	54366	57807	52461	159191	95221	87155	92885	86970	84855	80361	35928	61968	81445	15002	26096
12.937778	70273	81448	78213	83851	79289	60008	38130	20024	21146	19137	25890	31627	85842	18753	16263	15951	16625	35662	15950	15540	15653	15638	15891	17553	15956	16425	15514	15784	15864	15790	15912	16206	15690	15493	15045	15177	16713	16281	16876	15678	15921	15993	16399	16746	16647	16201	16325	16351	23754	19172	18701	18882	18496	18877	25110	25319	24954	24783	24641	25258	54629	34496	34144	34070	34213	34069	53150	53267	53899	54052	57584	52016	159652	95252	87890	92226	88117	85109	82490	35614	59419	80751	15280	25803
12.957500	70159	78635	78849	81570	80067	60848	40980	20040	21505	19213	25049	28061	77377	18595	16435	15588	16559	32147	15628	15798	15669	15923	15621	17325	16035	16511	15564	15823	16225	15960	15842	16289	15353	15483	15289	15140	17147	15813	16790	15424	16137	16023	16286	16982	16534	16318	16312	16328	23532	19320	18597	18563	18770	19462	24904	25173	25027	24773	25467	25313	53787	34522	33883	34091	34206	34400	51999	52828	53333	53650	56924	52222	159341	94576	87457	93173	88287	84453	81873	35357	62238	81154	15100	26571
12.977222	70004	80768	80606	82858	80883	59826	42950	20233	22129	19077	26907	29134	77784	17899	16204	16056	16535	33720	16301	15703	15659	15585	15918	18191	15701	16757	15442	15595	16091	16111	16046	16359	15187	15681	15339	15436	16431	15961	16720	15609	16100	16238	16516	16953	16869	16392	16795	16229	23859	19104	18972	18702	18788	18785	25134	24895	25036	24556	24722	24963	53774	34450	34502	34041	34793	34092	52063	52257	53566	54732	57909	52450	159483	95718	87214	92876	87258	84408	82155	36528	61567	80774	14976	25763
12.996944	69733	80980	81121	85521	82313	60290	39935	20448	22118	18998	25840	28135	84218	18070	16339	15861	16789	30507	16150	15757	15972	15790	15827	17840	16085	16687	15457	15790	15592	16083	16067	15923	15469	15692	15203	15844	16467	15779	16405	15814	16430	15919	16687	16858	16911	16245	15975	16052	23707	18832	18825	18492	18679	19283	24735	25388	24759	24676	24971	25058	53987	34459	33928	34535	34647	33752	52713	52899	53735	54699	57667	52143	158216	94365	87516	92760	88313	84890	81382	36256	63483	82408	15064	25773
13.016667	71106	80061	78899	81181	81150	59996	40680	20552	21211	19450	26663	28254	86573	18744	15813	16145	16425	39985	15873	15616	15578	15673	16057	18151	15923	16582	15395	15720	16304	15548	15828	16277	15694	15415	15167	15448	16914	15893	16747	15739	16124	15796	17228	16599	17072	16355	16313	16275	23333	18965	19296	18681	18617	19225	24656	25433	24736	24595	24693	24923	53991	34620	34488	34115	33911	34395	52570	52346	53604	54601	57209	52199	158717	95103	88772	91626	87760	84097	81856	36009	61528	81453	15333	25814
13.036389	70614	79337	82526	84293	79600	60732	40002	20476	22315	19798	25712	27945	87609	18933	16276	15950	16688	35938	15945	16064	15276	15642	16056	18937	16031	16582	15244	15562	16180	15668	15904	16246	15729	15175	15374	14917	16839	16064	16583	15475	16223	15671	16729	16386	16797	16283	16611	16096	23925	18916	18916	18603	18554	19262	25226	24818	25133	24740	25012	24840	54662	35007	33281	34249	34504	34477	52763	52981	53901	53902	58192	52865	160517	95166	87375	91741	88258	84561	82879	37102	62312	81610	14908	25816
13.056111	70503	80287	82585	82543	81400	60087	42490	21998	22268	19334	27637	29262	79157	18811	16391	15853	16698	35718	16344	15553	15572	15960	15999	17725	16261	16661	15475	16013	16022	15834	15770	16069	15553	15533	15319	15516	16496	15984	16431	15555	16121	15791	16796	16644	17356	16048	16572	16125	23821	19004	18483	18411	18756	19352	24969	25059	24805	24685	25125	25308	54118	34350	34405	34001	34118	34140	53285	51565	54266	54509	57680	51446	159288	95860	86974	91559	86663	85658	83184	36054	64730	80988	15113	26066
13.075833	69964	80948	83300	81954	81872	59338	40239	21558	22687	19838	28890	30580	84061	18633	16177	15921	16793	37942	15810	15947	15572	15800	16170	18286	15864	16222	15640	15866	16252	15918	15943	16238	15575	15446	15277	15132	16661	16011	16554	15830	16152	16034	16611	16949	16787	16237	16380	16350	23716	18979	18798	18467	18865	19254	25246	25262	24863	24677	25052	24898	54950	34843	34875	34024	34111	34226	53034	53240	54040	54851	56890	52043	160139	95766	87110	92135	87584	85187	81589	35468	59846	80984	15135	26416
13.095556	70648	81107	81757	81147	81065	59386	39801	20876	23293	19812	30230	32182	82439	18883	16453	15834	16185	35860	15927	15566	15496	15798	15703	18052	16181	16783	15377	15992	16244	15880	15924	16514	15779	15336	15824	15375	16507	15737	16842	15785	16129	16013	16786	17215	16603	16321	16256	16173	23921	18869	19029	18595	18661	19054	25287	25015	25489	24542	24782	25175	54645	34383	34192	33920	34682	34375	51868	52473	53720	54274	57064	51191	158858	93231	87698	92777	87632	84741	80655	34931	60582	81016	15086	26206
13.115278	71460	83535	84443	83239	81116	61024	42409	21640	22899	19616	27079	30367	85016	18937	16478	15869	16514	36978	15716	16028	15463	15891	15696	18726	16008	16672	15525	15737	16255	16021	16059	16147	15024	15172	15606	15758	16974	15960	16479	15829	15853	15668	16925	16678	16993	16729	16588	16107	23874	19206	18883	18477	18245	18876	25321	24618	24718	24440	25037	24680	54400	34891	34559	34285	34694	33982	52652	52412	54040	54226	58056	51982	160928	95459	87637	92971	87599	84313	81230	35994	58638	80343	15234	25791
13.135000	70541	80391	81393	81720	81266	61281	42030	21398	23765	19447	30198	29914	88956	18881	16515	15542	16345	38553	15925	16092	15536	15836	15570	18469	16232	16551	15980	16049	16261	15907	15556	16333	15730	15326	15392	15583	16465	15897	16919	15498	16019	16076	16630	16918	16976	16224	16169	15843	23965	18973	18883	18726	18565	18985	25026	25807	25246	24633	24909	25260	54414	34765	34684	34294	34296	34262	52910	52430	54260	54153	57469	52295	160652	95630	87692	91714	88012	84503	81335	35509	62352	82034	15284	25908
13.154722	71788	80054	81838	82700	80921	60149	42015	21717	23284	19729	29521	29993	87075	19533	16431	15721	16661	37102	15771	15880	15035	15569	15551	18802	16169	16471	15456	15647	16198	15931	16369	16144	15622	15359	15538	15842	16841	16096	16700	15828	16360	16027	16611	16898	16560	16078	16329	16037	23899	19303	18612	18776	18660	19152	25224	25271	25394	24311	25146	24890	54482	34563	34140	34050	34621	34219	52356	52472	53411	54785	57790	52124	160826	95567	87140	92879	87178	85092	82683	36071	62622	81911	15610	25872
13.174444	70172	79704	78924	81899	78485	60176	44175	21283	24250	20548	28946	31416	84201	19152	16126	15381	16319	38332	16032	15936	15213	15861	16257	18869	15937	16668	15835	15418	16006	15890	15828	16344	15558	15607	15221	15619	16763	15909	16431	15377	16272	16152	16709	16654	16969	16468	16058	16279	24109	18645	18809	18696	18373	19157	25163	25031	24880	24832	25151	25084	54126	34852	34236	34026	34337	34054	53054	52145	54254	54533	57272	52630	159997	95437	88120	92378	88015	85358	79722	35367	61522	81280	15362	26131
13.194167	71545	79527	82299	83606	81341	59555	46377	22231	24268	20330	27497	28575	79768	19867	16306	16037	16219	37551	16146	15664	15601	15294	15602	18962	15817	16814	15432	16029	16337	15856	16100	16511	15813	15548	15510	14959	16952	15857	16364	15807	15746	15673	16537	17012	17050	16528	16409	16267	23670	19529	18934	19081	18684	19250	25284	24762	25123	24930	25002	24819	54480	34864	34258	34028	34887	33939	52892	52798	54092	54235	57836	52064	161452	95433	88530	91846	88119	85188	83525	35313	61428	82650	15122	26289
13.213889	70172	82449	82968	81747	80287	59522	43260	22480	24655	20275	28125	30260	80943	19369	16469	16203	16507	36132	15838	15541	15496	15676	15915	19312	16346	16534	15428	15989	16100	15964	15930	16220	15218	15329	15420	15540	16946	16349	16275	15665	16016	16098	16766	16763	16841	16554	16442	16571	23694	19006	19181	18689	18938	19438	25327	24907	24468	24633	24686	24788	54959	34349	34394	33553	34680	33714	53669	52198	54161	54445	57634	52328	161655	94550	87356	91920	87243	84881	81806	35556	61446	82670	15279	26107
13.233611	70812	83473	82199	80882	80780	59783	41584	21759	24016	20387	29281	32777	86571	18848	16400	15907	16000	34988	15939	15792	15387	15862	15814	18638	16041	16830	15581	15839	16207	15984	15650	16408	15379	15810	15218	15632	16616	16036	16680	16004	15903	15968	16298	16653	16607	16222	16539	16113	23924	19354	18397	18388	18745	19271	24925	24623	24675	25099	24887	25012	55657	35274	34276	33984	34053	33797	52193	53374	54310	54795	57846	52467	161585	96158	88311	92555	86719	85176	80568	35595	61189	82022	14977	26130
13.253333	70616	79180	83005	83784	80013	59237	44897	22242	23272	20228	29750	33537	88160	19572	16528	15675	16356	37869	15740	15703	15322	15630	16095	18343	15668	16394	15547	15508	16158	15952	15873	16512	15348	15396	15450	15079	17046	15900	16793	15989	15936	16670	16625	16208	16519	16255	16383	16128	23618	19082	18566	18496	18382	19575	24820	25107	25387	24822	24595	24809	55352	34960	34459	33946	34008	33748	52870	52338	53659	54310	57959	52793	161819	94692	89146	93036	87405	84352	82483	36007	62195	82597	15438	25786
13.273056	71704	80560	82893	83821	78141	60169	44600	23225	25910	20677	30038	31701	88118	18986	16658	16136	16537	39283	15843	15971	15408	15816	15794	18884	16089	16479	15503	15694	16038	16168	15803	16623	15752	15547	15435	15453	17020	15833	16586	15902	15968	15475	16664	16392	16796	16458	16318	16229	23816	18935	18548	18464	18668	19434	25396	24972	24641	24490	24891	25054	55491	34752	34248	34333	34523	33946	52612	53440	53182	54043	58356	51929	163408	95658	89052	91630	88183	84168	81398	35390	62665	82804	15084	26051
13.292778	71583	79497	79659	83552	81159	60344	45893	23398	25833	21245	30873	31099	84903	19257	16876	16027	16652	36956	15621	15948	15610	15711	15822	18931	15986	16668	15651	15945	15823	15584	15974	16466	15746	15571	15000	15620	16792	16314	16351	15483	16006	16341	16710	16953	17150	16316	16370	16313	23968	18771	18934	18738	18624	19289	24824	24824	25026	24189	25096	24773	55904	34676	34263	34570	34139	33990	52810	53140	53950	54154	58257	52238	161964	95430	87808	91845	88509	84122	81302	35839	62847	83266	15326	25818
13.312500	71315	81012	83719	83901	80333	58664	44102	23207	25198	21506	31274	31916	85639	19287	16100	15639	16850	39245	15805	15921	15232	15283	16181	18756	16343	16498	15079	15895	15855	16030	15856	16695	15693	15516	15703	15100	16790	15977	16439	15683	16069	15898	16790	16697	16732	15964	16360	16278	24742	18713	19006	18370	19045	19415	24947	24943	24918	24988	24856	25096	55458	34823	34527	34132	34509	34121	53255	52608	54473	54339	57972	52050	161642	96015	87092	91737	88116	83919	82322	36515	62896	83984	15363	25949
13.332222	71708	79771	83838	83192	81401	60135	45175	22924	26153	21008	32187	30726	86552	20179	16800	16060	16535	43618	15819	15728	15612	15300	15689	19457	16255	16422	15645	15763	16098	15828	16240	16192	15765	15373	15131	15220	16654	15957	16514	15549	16144	15772	16803	16567	16924	16094	16266	16291	24168	18809	18717	18872	18485	19611	24924	24603	24796	24556	25337	24992	55723	34489	33864	34769	34324	33908	53449	53061	54224	54519	57252	53008	162370	95397	87799	92744	87616	85207	81993	35997	61467	83920	15406	26024
13.351944	71640	83989	80968	82035	81632	59967	46205	23447	25517	21879	32812	32308	88598	19773	16672	15629	16276	40640	15807	15785	15620	16031	15568	18866	16244	16965	15359	16028	16267	15757	15913	16299	15639	15674	15381	15326	16479	16102	16468	15894	16226	16011	16743	16745	16693	16156	16252	15951	23789	19063	19004	18317	18680	19145	24811	25195	25096	24542	24857	24852	56454	34837	34347	34122	34269	34122	52789	52942	54188	54251	57501	52519	164446	94686	87938	92034	87984	85417	81550	35673	61996	84397	15491	25834
13.371667	71222	80662	83743	85571	78168	59531	45293	23538	25884	21715	31861	33789	82262	20074	16399	16107	16807	38807	15962	15855	15218	15737	15755	19611	16441	16442	15447	15541	15992	15787	15938	16194	15259	15774	15314	15559	16578	15944	16580	15969	16046	16132	16873	16646	16950	16036	16267	16352	24180	18639	18511	18637	18417	19559	24923	25070	24631	24798	24773	25436	56274	35047	34322	34209	34742	34660	53381	52469	53906	54083	57959	52400	162416	95390	86984	92269	87559	84073	81775	35505	60976	84750	15351	26086
13.391389	71290	82715	84152	82206	81223	59601	47021	24102	27201	22295	34017	38594	83113	20459	16476	15658	16890	42626	15935	15733	15255	15612	15989	19398	16027	16718	15271	15943	15897	15940	15526	16185	15430	15866	15419	15605	16558	15568	16356	15704	15927	16053	16991	16644	16788	16261	16641	16444	23975	18986	18849	18490	18555	19566	24984	24649	24843	24923	24824	24849	55106	35458	34552	34066	34318	33749	52558	52757	54069	54233	57417	52563	163076	95525	88441	93071	87984	84844	81451	36066	63084	83906	15469	26391
13.411111	71717	81530	83378	84293	80070	58957	44588	24677	26221	21984	32839	31602	88379	19703	16351	15857	16662	45342	15674	15722	15582	15402	15734	19738	15987	16745	15285	15934	16212	15771	15961	16307	15580	15744	15310	15305	16905	16211	16568	15605	15907	15853	16570	16541	16629	16241	16630	16202	24208	19049	18858	18540	18852	19136	24800	24925	24866	24924	24543	24645	55279	34806	34540	34793	34717	34484	53837	52433	54196	54243	58224	52133	164671	95948	87897	91691	87140	84802	82062	36055	64446	84659	15190	25941
13.430833	72381	83669	82185	81420	80488	59408	46074	25144	26269	21823	34951	34270	83075	21327	16501	15596	16999	41950	15929	15960	15401	15553	15855	20539	16429	16419	15476	15784	16490	16005	15936	16512	15314	15715	15317	15369	17241	16141	16250	15905	15674	16228	16640	16630	17079	16360	16519	15852	24796	19245	18511	18510	18469	19420	24979	25131	24994	24647	25179	24724	55169	34830	34271	34686	34428	34293	52774	52599	53277	54441	57731	51818	163750	94291	87779	92713	87830	84185	82713	36001	62733	84449	15277	26466
13.450556	72235	81408	81408	85541	78636	60194	44663	24997	26356	22244	32453	33255	80415	20320	16562	15632	16542	40618	15936	15794	15168	15622	15687	19339	15903	16197	15867	15899	15963	15769	16025	16191	15722	15456	15254	15363	17281	16306	16612	15319	15913	15794	16797	16579	16248	16152	16246	16321	24194	18953	18532	18972	18255	19233	25011	25179	25065	24312	25067	25292	56014	34771	34069	34392	34479	33868	53190	52800	54414	54494	57608	52820	163736	95859	87783	92221	87193	84918	82439	36141	64079	86033	15591	26318
